FDIA;FEST;FSEN;HOR1;HOR2;HOR3;HOR4;HOR5;HOR6;HOR7;HOR8;HOR9;HOR10;HOR11;HOR12
04/07/2021;ES59;2-;41;28;17;17;20;38;47;122;87;124;129;219
04/07/2021;ES59;2=;155;111;107;84;93;174;125;139;131;102;69;35
04/07/2021;ES60;1-;132;103;51;56;32;47;77;139;239;327;413;388
04/07/2021;ES60;1=;416;288;216;193;256;289;310;292;259;168;124;57
04/07/2021;ES60;2-;143;70;70;37;32;38;59;95;138;252;293;423
04/07/2021;ES60;2=;449;375;274;253;284;339;370;384;435;311;267;126
05/07/2021;ES01;1-;227;105;97;66;118;643;1728;2205;2081;1704;1672;1733
05/07/2021;ES01;1=;1860;2191;1684;1424;1430;1495;1580;1536;1047;700;595;459
05/07/2021;ES01;2-;194;117;148;60;90;289;743;1371;1447;1176;1273;1320
05/07/2021;ES01;2=;1407;1340;1361;1321;1339;1434;1368;1195;885;604;490;345
05/07/2021;ES02;1-;414;294;149;172;132;102;160;458;691;589;642;631
05/07/2021;ES02;1=;617;623;590;617;624;667;558;708;588;606;498;395
05/07/2021;ES02;2-;435;250;170;131;129;134;477;963;1204;1143;1061;1059
05/07/2021;ES02;2=;1098;974;1050;996;974;982;971;997;983;795;808;598
05/07/2021;ES03;1-;324;210;111;94;84;107;393;1547;2028;2118;1855;1711
05/07/2021;ES03;1=;1733;1562;1868;1809;1564;1607;1600;1652;1310;1095;731;422
05/07/2021;ES03;2-;321;187;74;66;54;56;136;444;864;1034;1259;1323
05/07/2021;ES03;2=;1577;1487;1713;1648;1088;1231;1308;1473;1336;935;866;425
05/07/2021;ES04;1-;286;135;81;76;29;84;253;878;1042;1106;801;876
05/07/2021;ES04;1=;801;859;887;935;871;875;888;913;938;683;469;308
05/07/2021;ES04;2-;134;79;48;30;30;46;87;269;506;532;516;603
05/07/2021;ES04;2=;660;691;941;879;640;657;702;701;643;443;265;176
05/07/2021;ES05;1-;1297;735;455;388;301;277;573;1160;1620;1892;2144;2287
05/07/2021;ES05;1=;2547;2805;3361;3427;2700;2722;3132;2984;2684;2102;1678;1198
05/07/2021;ES05;2-;650;314;208;262;236;341;1277;2352;2506;2400;2280;2108
05/07/2021;ES05;2=;2055;1979;2046;1999;1948;1984;2038;1888;1768;1400;1025;736
05/07/2021;ES06;1-;61;34;28;27;57;237;882;972;895;788;820;787
05/07/2021;ES06;1=;788;803;761;792;869;978;927;727;535;335;206;122
05/07/2021;ES06;2-;55;34;21;22;32;137;456;692;693;637;680;647
05/07/2021;ES06;2=;689;738;820;633;659;733;686;569;352;248;160;147
05/07/2021;ES07;1-;524;275;165;113;133;208;883;2134;2900;2205;1919;2059
05/07/2021;ES07;1=;2526;2976;3951;3936;3068;3167;3522;2939;2324;1821;1354;716
05/07/2021;ES07;2-;375;185;97;99;176;631;4371;5299;4257;3937;3045;2536
05/07/2021;ES07;2=;2484;2883;3168;2758;2262;2313;2252;1919;1777;1458;881;444
05/07/2021;ES08;1-;438;365;280;217;245;245;319;526;794;874;924;919
05/07/2021;ES08;1=;896;918;831;852;903;888;918;911;878;733;604;625
05/07/2021;ES08;2-;523;409;252;230;241;235;335;586;809;832;862;855
05/07/2021;ES08;2=;940;960;998;830;830;869;888;941;851;822;728;608
05/07/2021;ES09;1-;438;275;175;179;181;177;281;385;653;862;778;798
05/07/2021;ES09;1=;907;866;793;786;696;776;833;797;765;621;566;460
05/07/2021;ES09;2-;0;0;0;0;0;0;0;0;0;0;0;0
05/07/2021;ES09;2=;0;0;0;0;0;0;0;0;0;0;0;0
05/07/2021;ES10;1-;0;0;0;0;0;0;0;0;0;0;0;0
05/07/2021;ES10;1=;0;0;0;0;0;0;0;0;0;0;0;0
05/07/2021;ES10;2-;244;143;123;102;100;184;434;218;8;548;587;587
05/07/2021;ES10;2=;613;618;627;612;580;578;657;608;559;500;431;264
05/07/2021;ES11;1-;1259;559;268;107;67;136;686;4256;6440;6124;5753;4575
05/07/2021;ES11;1=;3824;3597;3712;5598;4514;3813;3855;3983;3579;3056;2287;1366
05/07/2021;ES11;2-;310;48;7;0;0;1;15;185;778;1063;909;716
05/07/2021;ES11;2=;1700;4056;4858;5564;5404;4414;3826;3017;3450;3327;1861;1497
05/07/2021;ES12;1-;407;190;180;145;266;942;1736;1644;1771;1971;1871;1836
05/07/2021;ES12;1=;1820;1261;1611;1880;1783;1589;1586;1883;1592;1246;1023;733
05/07/2021;ES12;2-;0;0;0;0;0;0;0;0;0;0;0;0
05/07/2021;ES12;2=;0;0;0;0;0;0;0;0;0;0;0;0
05/07/2021;ES13;1-;208;107;75;81;107;359;1017;1379;1479;1416;1440;1376
05/07/2021;ES13;1=;1450;1458;1359;1276;1382;1429;1423;1270;992;710;544;370
05/07/2021;ES13;2-;274;174;116;97;129;370;1083;1584;1686;1533;1624;1710
05/07/2021;ES13;2=;1676;1910;1605;1437;1565;1642;1628;1395;1077;696;647;438
05/07/2021;ES14;1-;25;20;8;12;18;56;172;398;419;384;434;363
05/07/2021;ES14;1=;401;382;314;343;375;376;338;306;202;142;102;82
05/07/2021;ES14;2-;15;11;11;3;13;23;93;184;264;272;303;326
05/07/2021;ES14;2=;318;315;283;267;263;300;268;245;159;98;69;55
05/07/2021;ES15;1-;60;27;15;15;42;219;752;928;826;699;681;643
05/07/2021;ES15;1=;709;860;794;711;632;731;674;629;434;265;200;139
05/07/2021;ES15;2-;58;12;16;3;27;116;496;876;1073;758;671;661
05/07/2021;ES15;2=;682;809;683;598;582;639;579;517;394;196;132;186
05/07/2021;ES16;1-;227;116;99;75;103;254;870;1291;1295;1309;1418;1441
05/07/2021;ES16;1=;1639;1649;1522;1358;1490;1520;1547;1361;1097;592;590;487
05/07/2021;ES16;2-;234;106;102;104;137;385;1222;1637;1667;1457;1506;1394
05/07/2021;ES16;2=;1299;1341;1244;1187;1224;1288;1189;1103;837;443;362;301
05/07/2021;ES17;1-;345;168;114;117;213;1089;2767;3037;2976;2853;2727;2532
05/07/2021;ES17;1=;2463;2575;2486;2529;2471;2528;2487;2371;1846;1332;967;654
05/07/2021;ES17;2-;0;0;0;0;0;0;0;0;0;0;0;0
05/07/2021;ES17;2=;0;0;0;0;0;0;0;0;0;0;0;0
05/07/2021;ES18;1-;45;34;24;14;27;201;800;1182;1124;779;747;719
05/07/2021;ES18;1=;660;653;618;625;674;624;643;484;345;243;203;128
05/07/2021;ES18;2-;90;30;30;26;23;71;221;475;625;642;707;773
05/07/2021;ES18;2=;834;1125;950;716;741;874;913;907;615;377;259;195
05/07/2021;ES19;1-;141;105;97;71;88;183;489;798;845;738;861;838
05/07/2021;ES19;1=;787;793;792;768;803;783;827;660;501;345;256;208
05/07/2021;ES19;2-;0;0;0;0;0;0;0;0;0;0;0;0
05/07/2021;ES19;2=;0;0;0;0;0;0;0;0;0;0;0;0
05/07/2021;ES20;1-;4389;2427;1178;625;541;453;1065;3990;8460;8955;8765;8096
05/07/2021;ES20;1=;8678;9325;9999;9999;9999;9999;9999;9999;9999;9045;6862;5524
05/07/2021;ES20;2-;5264;2981;1387;666;539;804;2530;9830;9999;9999;8402;9081
05/07/2021;ES20;2=;9442;9162;9374;9999;9498;8824;8905;9521;8477;7697;6807;5052
05/07/2021;ES21;1-;67;36;30;21;45;122;474;905;827;786;866;919
05/07/2021;ES21;1=;1011;1121;860;787;893;936;999;857;534;336;256;201
05/07/2021;ES21;2-;68;32;31;20;76;268;861;1598;1744;1425;1263;1311
05/07/2021;ES21;2=;1229;1374;1421;1209;1173;1380;1147;997;691;410;281;181
05/07/2021;ES22;1-;360;213;117;91;95;136;403;981;1581;1405;1107;1061
05/07/2021;ES22;1=;1099;1047;1024;902;859;919;976;928;826;604;503;379
05/07/2021;ES22;2-;546;281;157;107;101;112;265;493;814;896;966;1008
05/07/2021;ES22;2=;1078;1159;1227;1206;1057;1076;1159;1184;1098;846;701;572
05/07/2021;ES23;1-;788;421;308;307;234;349;1162;2991;3708;3646;2884;1261
05/07/2021;ES23;1=;2450;2307;2403;2198;2043;2077;2151;2097;1845;1492;1007;774
05/07/2021;ES23;2-;1262;788;498;481;319;311;548;954;1473;1727;1901;990
05/07/2021;ES23;2=;2232;2704;2988;2990;2467;2461;2754;2656;2508;1894;1612;1213
05/07/2021;ES24;1-;183;104;66;47;55;46;69;164;259;350;371;440
05/07/2021;ES24;1=;426;435;592;418;334;354;374;342;303;250;259;185
05/07/2021;ES24;2-;125;90;56;30;44;36;85;187;334;343;323;296
05/07/2021;ES24;2=;325;297;250;272;235;226;297;282;239;202;173;113
05/07/2021;ES25;1-;120;122;75;51;50;54;77;106;177;184;218;204
05/07/2021;ES25;1=;201;215;180;171;196;196;174;185;201;177;121;129
05/07/2021;ES25;2-;0;0;0;0;0;0;0;0;0;0;0;0
05/07/2021;ES25;2=;0;0;0;0;0;0;0;0;0;0;0;0
05/07/2021;ES26;1-;148;115;100;63;58;54;83;144;250;285;337;312
05/07/2021;ES26;1=;361;367;337;297;280;291;324;367;280;127;107;158
05/07/2021;ES26;2-;192;130;102;78;78;64;89;154;261;346;394;366
05/07/2021;ES26;2=;381;375;369;386;315;333;363;433;314;208;218;226
05/07/2021;ES27;1-;770;453;273;209;256;272;478;1008;1666;1719;1641;1706
05/07/2021;ES27;1=;1732;1726;1774;1577;1550;1553;1667;1599;1698;1311;1115;979
05/07/2021;ES27;2-;289;199;228;182;228;369;652;852;970;986;1106;1181
05/07/2021;ES27;2=;1187;1345;1141;936;1053;1087;1111;993;836;642;559;422
05/07/2021;ES28;1-;86;52;30;32;78;251;495;667;689;621;683;721
05/07/2021;ES28;1=;909;1176;830;643;741;812;730;645;423;324;234;155
05/07/2021;ES28;2-;82;48;42;51;118;419;994;1466;1241;909;772;805
05/07/2021;ES28;2=;896;886;821;764;742;857;780;709;511;385;227;138
05/07/2021;ES29;1-;888;466;278;227;216;350;1117;1802;2400;2267;1968;1908
05/07/2021;ES29;1=;1865;2064;2115;1906;1888;1887;1939;1850;1821;1289;1121;895
05/07/2021;ES29;2-;964;416;218;186;143;233;749;1422;1930;2285;2097;2004
05/07/2021;ES29;2=;2012;2063;2146;2030;1854;1922;2099;2044;2075;1365;1223;910
05/07/2021;ES30;1-;196;107;73;66;63;51;84;178;338;426;366;417
05/07/2021;ES30;1=;414;430;411;356;376;421;431;406;333;297;223;178
05/07/2021;ES30;2-;254;150;102;118;76;110;194;446;851;872;747;714
05/07/2021;ES30;2=;715;675;699;643;620;685;695;678;608;493;422;284
05/07/2021;ES31;1-;67;45;37;24;26;86;149;136;228;263;301;253
05/07/2021;ES31;1=;233;144;193;153;101;149;127;134;144;118;62;49
05/07/2021;ES31;2-;63;42;29;40;27;32;69;190;407;443;312;255
05/07/2021;ES31;2=;265;236;255;236;232;252;223;215;221;175;122;85
05/07/2021;ES32;1-;204;122;88;66;68;75;167;350;622;623;607;612
05/07/2021;ES32;1=;562;564;490;515;508;570;555;570;474;391;277;222
05/07/2021;ES32;2-;211;121;81;73;56;60;96;192;245;328;346;403
05/07/2021;ES32;2=;426;431;458;392;332;370;377;363;337;300;251;175
05/07/2021;ES33;1-;425;177;77;60;70;132;515;1603;2190;1981;1522;1199
05/07/2021;ES33;1=;1289;1284;1588;1367;1154;1242;1271;1338;1232;1032;668;448
05/07/2021;ES33;2-;183;88;58;44;41;55;172;556;876;925;661;673
05/07/2021;ES33;2=;734;767;1273;1323;845;853;977;1112;835;650;393;274
05/07/2021;ES34;1-;87;91;71;55;61;80;90;184;360;434;385;381
05/07/2021;ES34;1=;367;310;231;224;226;254;222;249;230;201;133;128
05/07/2021;ES34;2-;0;0;0;0;0;0;0;0;0;0;0;0
05/07/2021;ES34;2=;0;0;0;0;0;0;0;0;0;0;0;0
05/07/2021;ES36;1-;201;130;135;64;105;355;1069;1821;1706;1440;1533;1659
05/07/2021;ES36;1=;1741;1988;1673;1405;1400;1636;1688;1534;1122;817;701;543
05/07/2021;ES36;2-;148;97;66;42;122;444;1627;2362;2203;1931;1941;1735
05/07/2021;ES36;2=;1786;1932;2107;1820;1812;2006;1853;1524;1138;709;594;353
05/07/2021;ES37;1-;148;68;78;56;103;340;961;1590;1317;1338;1446;1571
05/07/2021;ES37;1=;1684;2043;1754;1528;1724;1791;1650;1498;946;606;477;329
05/07/2021;ES37;2-;142;62;51;53;171;708;1711;2479;2345;1942;1776;1782
05/07/2021;ES37;2=;1648;1852;1773;1699;1595;1841;1544;1356;1021;667;422;265
05/07/2021;ES38;1-;99;40;21;15;17;25;118;254;565;502;458;477
05/07/2021;ES38;1=;483;515;636;639;515;513;571;549;431;397;226;169
05/07/2021;ES38;2-;75;27;12;13;14;45;171;550;639;543;445;440
05/07/2021;ES38;2=;429;421;515;375;360;433;441;385;395;243;154;109
05/07/2021;ES39;1-;575;350;156;73;48;52;110;589;2013;2455;1794;1466
05/07/2021;ES39;1=;1561;1555;1776;2484;2445;1974;2128;2224;1952;1757;1212;900
05/07/2021;ES39;2-;821;502;162;78;40;60;159;959;2475;3020;2463;1681
05/07/2021;ES39;2=;1541;1530;1621;2316;1963;1538;1617;1711;1705;1497;1188;712
05/07/2021;ES40;1-;139;59;62;41;92;283;779;951;941;785;843;849
05/07/2021;ES40;1=;887;955;862;796;840;855;825;798;534;393;287;237
05/07/2021;ES40;2-;160;86;71;61;126;445;1158;1502;1356;1207;1264;1257
05/07/2021;ES40;2=;1388;1603;1546;1285;1327;1467;1428;1337;983;649;451;300
05/07/2021;ES41;1-;186;99;73;82;180;422;862;1046;1011;865;1033;1099
05/07/2021;ES41;1=;997;1038;842;847;839;893;955;917;691;546;339;267
05/07/2021;ES41;2-;131;68;57;65;117;233;572;917;1068;855;883;889
05/07/2021;ES41;2=;956;1097;1001;894;965;965;908;885;620;450;322;214
05/07/2021;ES42;1-;82;63;80;36;67;184;457;828;722;1094;743;762
05/07/2021;ES42;1=;799;794;681;621;697;732;743;680;459;319;252;160
05/07/2021;ES42;2-;59;33;27;14;35;163;513;973;939;809;746;707
05/07/2021;ES42;2=;700;862;718;682;702;838;719;640;383;303;201;147
05/07/2021;ES43;1-;61;24;11;7;18;24;132;367;414;343;254;266
05/07/2021;ES43;1=;243;220;233;165;182;191;221;218;185;158;96;50
05/07/2021;ES43;2-;223;139;66;30;47;46;111;288;480;451;465;527
05/07/2021;ES43;2=;528;589;654;611;541;581;583;562;551;421;383;276
05/07/2021;ES44;1-;194;86;89;75;132;466;991;1599;1836;1717;1924;1930
05/07/2021;ES44;1=;1997;2138;1919;1760;1790;2034;1964;1763;1212;769;541;449
05/07/2021;ES44;2-;0;0;0;0;0;0;0;0;0;0;0;0
05/07/2021;ES44;2=;0;0;0;0;0;0;0;0;0;0;0;0
05/07/2021;ES45;1-;252;123;90;73;111;485;1483;1932;1996;1630;1722;1747
05/07/2021;ES45;1=;1930;1893;1738;1699;1662;1634;1561;1678;1271;830;721;599
05/07/2021;ES45;2-;0;0;0;0;0;0;0;0;0;0;0;0
05/07/2021;ES45;2=;0;0;0;0;0;0;0;0;0;0;0;0
05/07/2021;ES46;1-;122;78;60;70;164;477;742;737;779;681;779;843
05/07/2021;ES46;1=;871;849;761;715;788;908;839;844;642;436;286;134
05/07/2021;ES46;2-;141;70;58;62;106;305;521;825;818;772;766;807
05/07/2021;ES46;2=;792;802;787;742;830;930;860;733;662;514;292;193
05/07/2021;ES47;1-;219;139;96;77;116;419;786;1057;940;950;979;1004
05/07/2021;ES47;1=;1009;1017;929;978;989;977;1063;955;827;680;456;350
05/07/2021;ES47;2-;185;120;102;100;140;362;698;792;846;838;871;920
05/07/2021;ES47;2=;896;838;857;914;979;990;944;838;732;529;374;285
05/07/2021;ES48;1-;122;48;43;48;123;849;1782;1942;1332;940;912;850
05/07/2021;ES48;1=;797;978;747;752;748;796;741;668;493;445;245;154
05/07/2021;ES48;2-;99;56;69;64;96;276;320;332;442;700;734;737
05/07/2021;ES48;2=;841;1124;1090;800;840;932;822;754;539;372;216;144
05/07/2021;ES49;1-;149;87;56;39;51;235;1018;1166;875;724;723;794
05/07/2021;ES49;1=;695;708;617;635;699;688;671;601;462;449;275;242
05/07/2021;ES49;2-;133;61;44;25;41;32;61;200;340;464;448;438
05/07/2021;ES49;2=;308;341;604;728;463;462;547;488;456;337;201;120
05/07/2021;ES50;1-;145;79;41;34;28;37;44;146;244;266;313;292
05/07/2021;ES50;1=;315;295;365;306;284;257;316;326;305;242;178;157
05/07/2021;ES50;2-;97;53;39;37;32;27;85;223;503;571;483;404
05/07/2021;ES50;2=;416;422;466;433;371;384;372;353;345;232;210;134
05/07/2021;ES51;1-;89;57;45;34;36;34;103;258;409;570;518;486
05/07/2021;ES51;1=;501;525;478;439;403;452;447;452;413;320;243;155
05/07/2021;ES51;2-;57;55;38;19;17;42;90;233;383;375;324;343
05/07/2021;ES51;2=;369;348;372;291;294;344;368;373;304;256;157;127
05/07/2021;ES52;1-;149;96;43;36;26;36;89;300;695;864;585;533
05/07/2021;ES52;1=;582;618;631;624;590;605;614;604;571;401;326;202
05/07/2021;ES52;2-;96;68;38;32;47;50;85;342;441;361;308;319
05/07/2021;ES52;2=;323;386;381;302;253;332;395;364;319;283;191;113
05/07/2021;ES53;1-;143;91;53;54;36;39;89;153;185;244;213;236
05/07/2021;ES53;1=;266;265;264;232;233;273;308;315;249;213;123;111
05/07/2021;ES53;2-;206;150;103;85;64;106;264;436;431;446;420;409
05/07/2021;ES53;2=;443;425;412;421;438;431;489;477;481;374;323;198
05/07/2021;ES54;1-;81;63;35;35;29;43;125;234;232;277;238;264
05/07/2021;ES54;1=;247;247;207;233;247;238;241;264;250;219;153;85
05/07/2021;ES54;2-;140;93;55;43;32;31;64;175;260;284;282;289
05/07/2021;ES54;2=;315;336;344;289;299;332;347;377;380;312;225;145
05/07/2021;ES55;1-;69;51;19;20;18;24;100;163;243;291;288;287
05/07/2021;ES55;1=;300;302;274;249;267;300;220;321;265;189;146;104
05/07/2021;ES55;2-;44;28;13;11;19;41;113;157;164;216;203;240
05/07/2021;ES55;2=;236;272;238;221;231;208;172;245;224;170;106;79
05/07/2021;ES56;1-;53;16;17;19;32;109;289;399;357;301;339;324
05/07/2021;ES56;1=;371;516;554;392;441;491;470;346;232;176;128;55
05/07/2021;ES56;2-;52;33;33;56;74;251;708;871;495;423;349;466
05/07/2021;ES56;2=;427;482;405;359;375;399;422;363;278;231;187;83
05/07/2021;ES57;1-;48;19;15;24;52;175;465;661;633;506;483;535
05/07/2021;ES57;1=;544;563;558;546;609;600;584;516;375;297;168;88
05/07/2021;ES57;2-;46;24;17;14;39;144;390;695;714;537;493;495
05/07/2021;ES57;2=;504;588;630;562;526;604;581;522;384;218;155;88
05/07/2021;ES58;1-;32;16;11;10;48;146;275;401;374;353;334;351
05/07/2021;ES58;1=;339;337;387;288;313;384;344;351;230;174;111;65
05/07/2021;ES58;2-;26;9;8;10;23;60;148;244;220;195;239;238
05/07/2021;ES58;2=;277;260;222;215;212;275;295;260;238;137;93;55
05/07/2021;ES59;1-;51;20;20;19;20;121;171;185;213;240;215;264
05/07/2021;ES59;1=;265;223;237;225;270;304;307;254;195;172;91;61
05/07/2021;ES59;2-;24;13;15;14;42;114;179;184;227;186;172;188
05/07/2021;ES59;2=;157;138;167;173;195;197;197;175;119;88;63;35
05/07/2021;ES60;1-;58;29;16;15;47;171;510;686;609;527;556;492
05/07/2021;ES60;1=;472;437;408;453;481;518;440;385;256;150;101;69
05/07/2021;ES60;2-;69;31;32;23;42;112;229;429;491;471;532;556
05/07/2021;ES60;2=;650;689;578;508;521;592;607;534;415;304;168;96
06/07/2021;ES01;1-;213;99;69;52;114;609;1775;2278;2178;1830;1908;1884
06/07/2021;ES01;1=;2104;2447;1730;1538;1548;1708;1791;1683;758;440;541;662
06/07/2021;ES01;2-;162;96;80;38;109;323;777;1383;1457;1354;1427;1392
06/07/2021;ES01;2=;1489;1340;1364;1504;1411;1521;1396;1242;661;415;445;556
06/07/2021;ES02;1-;376;259;146;116;91;75;149;456;701;607;643;715
06/07/2021;ES02;1=;569;550;551;492;536;552;544;550;571;517;395;324
06/07/2021;ES02;2-;399;231;151;143;104;179;479;985;1199;1181;1066;1024
06/07/2021;ES02;2=;1084;1021;1005;984;1021;1017;979;922;1009;782;541;386
06/07/2021;ES03;1-;279;165;109;80;89;137;379;1563;2183;2147;1894;1810
06/07/2021;ES03;1=;1815;1713;1882;1834;1527;1702;1628;1633;1485;1046;498;401
06/07/2021;ES03;2-;261;139;91;54;47;81;144;399;885;1017;1219;1368
06/07/2021;ES03;2=;1515;1742;1801;1760;1437;1329;1519;1531;1485;894;445;356
06/07/2021;ES04;1-;218;130;63;56;40;58;245;907;1087;1104;835;904
06/07/2021;ES04;1=;824;850;806;893;821;888;902;959;942;537;266;188
06/07/2021;ES04;2-;144;94;49;51;47;35;120;263;525;560;561;616
06/07/2021;ES04;2=;717;681;859;894;672;646;765;778;660;420;183;112
06/07/2021;ES05;1-;1002;670;320;254;218;250;540;1150;1607;1835;2084;2439
06/07/2021;ES05;1=;2474;2736;3432;3467;2848;3061;3213;3135;3010;1760;1317;968
06/07/2021;ES05;2-;418;249;130;126;180;286;1288;2394;2521;2439;2288;2167
06/07/2021;ES05;2=;2037;2068;2115;1923;2045;2065;2092;1928;1942;1186;740;514
06/07/2021;ES06;1-;51;28;28;26;58;250;1004;1043;953;870;878;869
06/07/2021;ES06;1=;880;868;859;876;921;1002;970;809;556;339;240;137
06/07/2021;ES06;2-;59;26;17;16;36;138;472;752;670;634;674;729
06/07/2021;ES06;2=;701;880;1004;635;655;830;689;584;290;156;176;205
06/07/2021;ES07;1-;466;251;149;102;83;192;866;2100;2795;2238;1893;2047
06/07/2021;ES07;1=;2372;2837;3976;3873;3201;3753;4241;4119;3268;2493;1770;958
06/07/2021;ES07;2-;266;114;96;85;179;610;4287;5299;4275;3713;2796;2503
06/07/2021;ES07;2=;2567;2633;3284;3051;2798;2866;2892;2672;2402;1885;1157;565
06/07/2021;ES08;1-;493;377;230;176;169;163;286;556;770;942;955;862
06/07/2021;ES08;1=;898;917;613;772;810;895;842;888;867;618;547;473
06/07/2021;ES08;2-;487;367;229;183;179;178;263;588;831;838;840;926
06/07/2021;ES08;2=;931;958;922;840;878;861;892;889;860;660;517;525
06/07/2021;ES09;1-;335;302;206;159;154;188;250;470;640;817;771;914
06/07/2021;ES09;1=;925;884;843;762;774;791;859;846;752;630;407;394
06/07/2021;ES09;2-;0;0;0;0;0;0;0;0;0;0;0;0
06/07/2021;ES09;2=;0;0;0;0;0;0;0;0;0;0;0;0
06/07/2021;ES10;1-;0;0;0;0;0;0;0;0;0;0;0;0
06/07/2021;ES10;1=;0;0;0;0;0;0;0;0;0;0;0;0
06/07/2021;ES10;2-;171;97;82;93;78;166;400;636;584;567;555;457
06/07/2021;ES10;2=;594;600;636;580;575;600;629;636;622;418;336;196
06/07/2021;ES11;1-;719;351;149;87;60;126;737;4370;6510;6095;4898;4871
06/07/2021;ES11;1=;3725;3770;4265;5542;4683;3951;4108;4087;1825;3229;2455;1415
06/07/2021;ES11;2-;504;0;116;75;67;97;219;1084;2917;3653;3207;2394
06/07/2021;ES11;2=;1943;1714;1276;2028;1946;1260;1683;1857;1744;2832;2456;2312
06/07/2021;ES12;1-;308;142;121;109;248;934;1767;1718;1543;2049;1695;1639
06/07/2021;ES12;1=;1065;665;706;1689;1689;1371;1206;1200;1294;852;942;1244
06/07/2021;ES12;2-;0;0;0;0;0;0;0;0;0;0;0;0
06/07/2021;ES12;2=;0;0;0;0;0;0;0;0;0;0;0;0
06/07/2021;ES13;1-;223;91;78;68;108;359;1104;1453;1572;1435;1524;1455
06/07/2021;ES13;1=;1443;1550;1458;1380;1500;1470;1434;1355;782;502;491;624
06/07/2021;ES13;2-;254;138;86;78;119;356;1038;1645;1739;1626;1655;1812
06/07/2021;ES13;2=;1847;1726;1760;1603;1610;1583;1676;1631;884;511;615;719
06/07/2021;ES14;1-;25;15;8;9;18;64;201;431;458;411;412;384
06/07/2021;ES14;1=;400;340;307;368;384;364;358;310;178;108;102;92
06/07/2021;ES14;2-;23;11;9;4;7;31;114;203;245;271;254;351
06/07/2021;ES14;2=;358;379;287;285;302;293;297;271;136;89;62;91
06/07/2021;ES15;1-;54;25;24;28;42;227;796;977;858;688;751;696
06/07/2021;ES15;1=;742;869;851;706;687;699;803;692;332;189;191;228
06/07/2021;ES15;2-;56;21;17;7;30;125;501;931;1186;756;714;715
06/07/2021;ES15;2=;796;848;736;645;652;638;526;568;251;159;151;248
06/07/2021;ES16;1-;229;116;77;68;77;260;868;1309;1290;1336;1465;1529
06/07/2021;ES16;1=;1582;1629;1545;1433;1488;1584;1601;1497;792;491;545;718
06/07/2021;ES16;2-;179;98;59;90;140;373;1256;1586;1664;1499;1416;1443
06/07/2021;ES16;2=;1374;1420;1241;1273;1271;1311;1277;1152;620;391;347;512
06/07/2021;ES17;1-;260;140;124;102;226;1126;2818;3181;3119;2838;2827;2635
06/07/2021;ES17;1=;2593;2728;2490;2570;2509;2596;2456;2539;1382;812;853;1202
06/07/2021;ES17;2-;0;0;0;0;0;0;0;0;0;0;0;0
06/07/2021;ES17;2=;0;0;0;0;0;0;0;0;0;0;0;0
06/07/2021;ES18;1-;80;19;25;18;28;175;855;1261;1047;785;816;767
06/07/2021;ES18;1=;768;690;601;700;784;692;568;516;255;183;185;221
06/07/2021;ES18;2-;92;40;24;21;23;70;203;515;647;698;821;802
06/07/2021;ES18;2=;914;1149;1092;1133;797;911;967;921;450;253;207;290
06/07/2021;ES19;1-;148;69;58;50;75;185;505;859;921;823;871;865
06/07/2021;ES19;1=;884;939;898;815;781;871;819;724;443;269;270;323
06/07/2021;ES19;2-;0;0;0;0;0;0;0;0;0;0;0;0
06/07/2021;ES19;2=;0;0;0;0;0;0;0;0;0;0;0;0
06/07/2021;ES20;1-;3434;2076;922;507;543;522;1171;3840;8127;9259;8506;8165
06/07/2021;ES20;1=;7823;8926;9999;9999;9999;9999;9999;9999;9999;9689;5584;4065
06/07/2021;ES20;2-;2958;1745;849;481;459;713;2440;9494;9999;9757;9999;9389
06/07/2021;ES20;2=;9013;9048;9788;9999;9999;9050;9320;9463;9012;8793;4865;3350
06/07/2021;ES21;1-;66;38;32;18;41;128;528;885;856;843;922;990
06/07/2021;ES21;1=;1036;1161;1036;844;893;1034;1057;949;469;215;316;383
06/07/2021;ES21;2-;78;37;33;34;67;288;897;1575;1783;1377;1410;1471
06/07/2021;ES21;2=;1379;1620;1561;1375;1310;1388;1243;1164;492;259;284;410
06/07/2021;ES22;1-;290;168;117;86;67;124;399;1038;1630;1393;1145;1138
06/07/2021;ES22;1=;1035;1138;1099;923;933;982;931;951;926;556;380;332
06/07/2021;ES22;2-;433;267;155;133;110;101;252;513;794;908;982;1095
06/07/2021;ES22;2=;1139;1229;1275;1251;1122;1151;1196;1285;1188;787;515;475
06/07/2021;ES23;1-;571;399;242;180;195;309;1057;3114;3725;3403;2890;2316
06/07/2021;ES23;1=;2175;2384;2480;2043;1807;2270;2140;2006;1893;1185;850;621
06/07/2021;ES23;2-;1070;756;391;348;273;271;505;867;1424;1662;1930;2219
06/07/2021;ES23;2=;2374;2657;2938;3015;2881;2761;2886;2837;2668;1676;1193;918
06/07/2021;ES24;1-;129;84;49;45;28;35;73;153;244;391;370;412
06/07/2021;ES24;1=;467;494;514;400;381;389;395;405;393;226;149;130
06/07/2021;ES24;2-;105;75;50;46;56;52;92;202;344;398;330;326
06/07/2021;ES24;2=;325;284;314;282;256;276;264;260;255;182;114;105
06/07/2021;ES25;1-;114;93;64;37;46;46;62;118;158;201;219;213
06/07/2021;ES25;1=;210;225;186;174;166;177;190;184;177;142;118;125
06/07/2021;ES25;2-;0;0;0;0;0;0;0;0;0;0;0;0
