FDIA;FEST;FSEN;HOR1;HOR2;HOR3;HOR4;HOR5;HOR6;HOR7;HOR8;HOR9;HOR10;HOR11;HOR12;
02/09/2023;ES13;2=;1100;1150;837;839;972;986;1157;1163;1251;1139;933;924;
02/09/2023;ES14;1-;98;52;51;32;44;32;48;61;126;138;201;220;
02/09/2023;ES14;1=;214;197;146;135;154;154;181;198;202;134;134;122;
02/09/2023;ES14;2-;48;39;22;21;15;18;23;43;80;136;126;157;
02/09/2023;ES14;2=;173;161;101;110;98;115;126;182;148;129;84;73;
02/09/2023;ES15;1-;137;81;69;45;58;95;152;173;196;291;368;382;
02/09/2023;ES15;1=;403;404;290;283;296;507;595;366;327;264;213;234;
02/09/2023;ES15;2-;73;63;35;32;30;35;85;108;144;224;288;371;
02/09/2023;ES15;2=;454;472;451;222;268;329;330;348;287;192;138;115;
02/09/2023;ES16;1-;661;515;438;341;327;339;289;405;553;675;916;991;
02/09/2023;ES16;1=;1093;1075;837;863;930;928;1127;1118;954;899;787;889;
02/09/2023;ES16;2-;400;413;272;232;212;282;251;319;457;649;726;945;
02/09/2023;ES16;2=;991;1021;645;613;802;868;1007;1060;972;763;547;490;
02/09/2023;ES17;1-;875;625;560;463;435;472;478;699;1115;1438;1855;2153;
02/09/2023;ES17;1=;2593;2523;2003;1564;1851;2146;2198;2235;2027;1491;1284;1142;
02/09/2023;ES17;2-;0;0;0;0;0;0;0;0;0;0;0;0;
02/09/2023;ES17;2=;0;0;0;0;0;0;0;0;0;0;0;0;
02/09/2023;ES18;1-;176;149;159;107;83;93;133;153;271;333;371;443;
02/09/2023;ES18;1=;462;402;284;247;293;348;449;427;368;257;219;168;
02/09/2023;ES18;2-;361;302;168;152;122;110;65;131;228;267;394;473;
02/09/2023;ES18;2=;588;560;366;365;431;523;644;641;555;488;436;379;
02/09/2023;ES19;1-;319;364;273;231;220;240;244;327;454;512;616;697;
02/09/2023;ES19;1=;703;692;609;599;538;767;833;695;578;486;493;454;
02/09/2023;ES19;2-;0;0;0;0;0;0;0;0;0;0;0;0;
02/09/2023;ES19;2=;0;0;0;0;0;0;0;0;0;0;0;0;
02/09/2023;ES20;1-;1523;1376;722;549;422;429;497;804;1011;2270;4357;5336;
02/09/2023;ES20;1=;6513;7275;7981;7690;6245;5588;5985;7506;8539;6536;5867;5254;
