FDIA;FEST;FSEN;HOR1;HOR2;HOR3;HOR4;HOR5;HOR6;HOR7;HOR8;HOR9;HOR10;HOR11;HOR12
01/10/2021;ES42;1=;849;947;828;819;817;854;757;705;531;403;424;383
01/10/2021;ES42;2-;129;112;65;66;67;221;505;1439;1014;804;826;875
01/10/2021;ES42;2=;850;955;907;798;822;788;765;819;705;425;369;357
01/10/2021;ES43;1-;217;149;105;79;95;155;423;947;1135;970;835;802
01/10/2021;ES43;1=;778;781;808;716;737;810;777;803;772;669;445;327
01/10/2021;ES43;2-;196;88;153;73;44;45;142;343;613;521;530;502
01/10/2021;ES43;2=;595;666;843;860;747;803;724;591;617;535;398;337
01/10/2021;ES44;1-;498;284;186;169;215;515;967;1621;1871;1876;2072;2052
01/10/2021;ES44;1=;2193;2232;2268;2119;2144;2188;2093;2025;1907;1149;851;869
01/10/2021;ES44;2-;0;0;0;0;0;0;0;0;0;0;0;0
01/10/2021;ES44;2=;0;0;0;0;0;0;0;0;0;0;0;0
01/10/2021;ES45;1-;666;388;220;184;205;560;1723;2255;2003;1656;1779;1956
01/10/2021;ES45;1=;2070;2056;2067;1956;1978;1919;2066;2063;1821;1453;1154;1160
01/10/2021;ES45;2-;0;0;0;0;0;0;0;0;0;0;0;0
01/10/2021;ES45;2=;0;0;0;0;0;0;0;0;0;0;0;0
01/10/2021;ES46;1-;112;69;72;90;192;538;790;865;899;750;845;841
01/10/2021;ES46;1=;1013;1095;959;902;1049;1017;1092;979;781;546;408;248
01/10/2021;ES46;2-;115;95;63;64;127;360;690;979;922;776;872;831
01/10/2021;ES46;2=;927;910;884;988;976;981;968;837;693;589;383;331
01/10/2021;ES47;1-;184;138;87;100;109;338;828;1073;675;947;806;869
01/10/2021;ES47;1=;879;704;775;786;874;860;866;781;933;517;438;435
01/10/2021;ES47;2-;210;148;115;106;167;350;579;687;768;762;771;828
01/10/2021;ES47;2=;786;882;872;775;730;754;769;681;622;487;450;412
01/10/2021;ES48;1-;93;48;49;43;153;938;2099;2206;1478;958;874;958
01/10/2021;ES48;1=;959;1130;1015;885;890;855;869;778;642;489;351;269
01/10/2021;ES48;2-;100;69;60;71;116;280;481;718;780;730;820;886
01/10/2021;ES48;2=;997;1537;2155;1109;1015;1002;1072;834;660;480;328;268
01/10/2021;ES49;1-;99;71;57;44;69;326;1155;1109;964;767;776;825
01/10/2021;ES49;1=;796;786;767;753;733;786;799;744;674;556;494;392
01/10/2021;ES49;2-;121;65;54;33;25;40;83;221;407;541;482;455
01/10/2021;ES49;2=;490;502;821;823;641;670;703;571;527;451;260;156
01/10/2021;ES50;1-;165;90;52;36;30;37;47;178;281;322;337;359
01/10/2021;ES50;1=;389;331;415;386;346;358;336;352;346;329;243;229
01/10/2021;ES50;2-;155;107;58;49;52;54;80;246;567;597;488;482
01/10/2021;ES50;2=;448;489;470;537;496;530;498;470;437;383;270;210
01/10/2021;ES51;1-;119;77;58;40;39;50;101;255;466;673;482;504
01/10/2021;ES51;1=;508;482;640;649;526;641;530;531;492;526;333;197
01/10/2021;ES51;2-;100;53;32;47;40;138;494;835;498;435;653;729
01/10/2021;ES51;2=;737;744;625;399;378;420;722;616;364;305;202;162
01/10/2021;ES52;1-;64;36;25;20;32;61;369;761;863;622;651;598
01/10/2021;ES52;1=;643;717;661;712;799;1010;875;768;702;461;201;223
01/10/2021;ES52;2-;97;36;46;33;28;93;451;316;691;247;304;344
01/10/2021;ES52;2=;381;410;511;464;529;519;463;454;363;201;150;135
01/10/2021;ES53;1-;83;72;51;43;40;27;93;167;241;247;244;290
01/10/2021;ES53;1=;205;228;287;335;346;315;320;345;295;265;215;204
01/10/2021;ES53;2-;174;100;99;87;68;142;326;464;500;480;459;466
01/10/2021;ES53;2=;446;470;460;456;471;524;498;507;581;451;361;295
01/10/2021;ES54;1-;88;45;30;22;25;48;138;248;306;286;239;254
01/10/2021;ES54;1=;302;273;292;283;324;294;296;308;251;265;220;157
01/10/2021;ES54;2-;122;52;47;34;24;43;92;174;333;305;325;310
01/10/2021;ES54;2=;312;363;386;359;356;390;388;441;384;392;277;203
01/10/2021;ES55;1-;52;19;14;16;21;29;97;174;218;346;278;332
01/10/2021;ES55;1=;346;348;341;287;338;329;353;361;299;201;192;116
01/10/2021;ES55;2-;46;22;14;12;15;36;134;181;149;259;241;281
01/10/2021;ES55;2=;259;278;328;282;227;273;293;297;269;217;153;95
01/10/2021;ES56;1-;35;23;12;20;46;122;417;560;444;389;399;392
01/10/2021;ES56;1=;452;742;727;609;530;553;472;388;324;245;152;124
01/10/2021;ES56;2-;31;30;24;23;69;299;755;1255;646;417;457;507
01/10/2021;ES56;2=;523;630;550;452;478;353;350;463;325;204;152;116
01/10/2021;ES57;1-;54;29;22;36;62;155;549;872;637;524;525;599
01/10/2021;ES57;1=;658;815;722;762;885;777;775;687;515;363;338;286
01/10/2021;ES57;2-;52;25;13;23;31;143;480;913;735;529;570;544
01/10/2021;ES57;2=;619;787;857;752;730;731;754;714;554;312;204;183
01/10/2021;ES58;1-;46;29;8;20;49;147;295;597;392;330;342;365
01/10/2021;ES58;1=;415;532;532;494;441;463;445;391;261;201;128;129
01/10/2021;ES58;2-;28;13;12;13;17;70;178;385;309;222;228;253
01/10/2021;ES58;2=;265;357;336;275;403;341;343;345;248;154;125;90
01/10/2021;ES59;1-;44;19;20;14;40;121;177;247;234;228;240;189
01/10/2021;ES59;1=;267;300;249;266;318;331;309;288;199;181;164;108
01/10/2021;ES59;2-;16;20;12;22;50;127;189;206;223;192;203;224
01/10/2021;ES59;2=;222;205;194;220;211;228;231;269;137;121;91;60
01/10/2021;ES60;1-;51;38;28;27;69;184;668;935;679;524;573;568
01/10/2021;ES60;1=;511;545;461;578;642;578;582;501;364;224;207;152
01/10/2021;ES60;2-;72;33;30;28;45;89;317;651;540;491;525;618
01/10/2021;ES60;2=;637;757;741;601;661;676;674;647;524;390;237;213
02/10/2021;ES01;1-;845;633;479;344;297;324;346;437;620;776;942;939
02/10/2021;ES01;1=;1376;1435;862;909;1146;1324;1522;1546;1157;895;997;1107
02/10/2021;ES01;2-;793;552;448;378;323;377;277;370;705;915;1275;1397
02/10/2021;ES01;2=;1372;1294;1007;1037;1177;1373;1328;1364;1170;935;856;941
02/10/2021;ES02;1-;495;449;384;390;288;249;250;254;351;426;508;557
02/10/2021;ES02;1=;498;535;606;576;516;284;515;566;562;667;542;525
02/10/2021;ES02;2-;892;798;583;500;443;394;439;496;598;726;910;967
02/10/2021;ES02;2=;1008;1040;1075;969;884;982;970;928;938;952;987;876
02/10/2021;ES03;1-;563;468;293;199;187;188;222;377;534;776;990;1249
02/10/2021;ES03;1=;1326;1375;1463;854;707;970;1133;1266;1349;1191;755;631
02/10/2021;ES03;2-;434;327;237;146;129;112;123;214;288;345;504;647
02/10/2021;ES03;2=;859;977;1017;732;538;628;833;858;995;942;627;519
02/10/2021;ES04;1-;462;412;279;219;199;177;207;210;275;475;543;689
02/10/2021;ES04;1=;791;928;924;611;478;682;844;969;973;891;652;497
02/10/2021;ES04;2-;234;279;162;146;109;92;103;140;210;287;410;553
02/10/2021;ES04;2=;686;672;665;340;292;380;404;450;440;520;325;306
02/10/2021;ES05;1-;1926;1637;1354;938;807;628;810;828;907;1413;1749;1997
02/10/2021;ES05;1=;2279;2351;2584;2167;1845;2028;2247;2330;2415;2324;2162;2000
02/10/2021;ES05;2-;772;540;372;312;279;328;662;722;956;1526;1752;1922
02/10/2021;ES05;2=;1967;2062;2164;1544;1314;1789;2065;2226;2223;1984;1417;1053
02/10/2021;ES06;1-;123;92;65;51;51;98;149;204;312;408;530;561
02/10/2021;ES06;1=;647;583;329;390;492;449;511;532;405;253;252;195
02/10/2021;ES06;2-;188;143;86;72;89;83;144;217;359;453;558;595
02/10/2021;ES06;2=;653;564;376;344;432;544;588;534;419;280;258;259
02/10/2021;ES07;1-;1003;795;522;367;305;247;508;679;1011;1412;1820;2700
02/10/2021;ES07;1=;2793;2787;2642;1902;1658;1950;2012;1993;2202;1919;1565;1337
02/10/2021;ES07;2-;795;523;397;258;257;365;809;1143;1382;1942;1987;2345
02/10/2021;ES07;2=;2652;2907;2777;1553;1774;2433;2775;3272;3026;2272;1534;1321
02/10/2021;ES08;1-;862;768;711;568;548;425;383;447;494;671;819;973
02/10/2021;ES08;1=;882;960;895;922;929;953;835;788;787;693;738;828
02/10/2021;ES08;2-;915;867;694;632;529;451;371;424;482;591;755;783
02/10/2021;ES08;2=;851;826;942;871;908;856;942;861;841;836;819;825
02/10/2021;ES09;1-;744;761;609;521;434;349;359;400;433;577;726;753
02/10/2021;ES09;1=;728;869;785;848;767;746;783;869;789;833;842;724
02/10/2021;ES09;2-;0;0;0;0;0;0;0;0;0;0;0;0
02/10/2021;ES09;2=;0;0;0;0;0;0;0;0;0;0;0;0
02/10/2021;ES10;1-;0;0;0;0;0;0;0;0;0;0;0;0
02/10/2021;ES10;1=;0;0;0;0;0;0;0;0;0;0;0;0
02/10/2021;ES10;2-;294;284;207;135;125;128;233;284;350;453;526;647
02/10/2021;ES10;2=;593;661;627;562;537;636;617;631;570;555;479;423
02/10/2021;ES11;1-;1457;1201;732;374;236;218;410;1023;1876;2594;3309;3691
02/10/2021;ES11;1=;4210;4446;4820;4102;2136;2290;2093;3184;3325;3213;2641;1754
02/10/2021;ES11;2-;1703;1383;934;574;373;348;340;767;1028;1786;2363;2967
02/10/2021;ES11;2=;3971;4334;4787;4648;3018;3007;3734;4303;4421;4667;3613;2490
02/10/2021;ES12;1-;1399;1251;877;788;664;684;625;894;1393;1628;1847;1683
02/10/2021;ES12;1=;1573;1795;1730;1728;1801;1769;1782;1886;1808;1774;1703;1598
02/10/2021;ES12;2-;0;0;0;0;0;0;0;0;0;0;0;0
02/10/2021;ES12;2=;0;0;0;0;0;0;0;0;0;0;0;0
02/10/2021;ES13;1-;843;627;487;439;333;332;379;453;688;795;1070;1098
02/10/2021;ES13;1=;1433;1420;987;936;1195;1304;1373;1422;1453;1132;969;921
02/10/2021;ES13;2-;1051;805;667;519;373;421;390;505;740;938;1247;1378
02/10/2021;ES13;2=;1532;1529;1185;1120;1394;1529;1503;1590;1532;1258;1118;1149
02/10/2021;ES14;1-;126;85;69;60;55;68;67;83;147;243;322;317
02/10/2021;ES14;1=;298;281;211;195;236;213;285;287;267;186;158;131
02/10/2021;ES14;2-;89;43;43;29;31;36;46;43;96;167;199;217
02/10/2021;ES14;2=;248;254;153;116;173;153;211;223;194;151;88;86
02/10/2021;ES15;1-;247;190;123;106;98;140;214;283;383;459;544;609
02/10/2021;ES15;1=;602;593;358;372;355;417;404;441;428;354;326;280
02/10/2021;ES15;2-;155;130;77;75;87;79;112;181;254;316;453;509
02/10/2021;ES15;2=;600;572;325;276;363;449;566;705;581;247;204;147
02/10/2021;ES16;1-;856;575;479;384;302;350;329;456;669;826;1170;1235
02/10/2021;ES16;1=;1376;1348;979;916;1125;1091;1122;1240;1241;985;969;959
02/10/2021;ES16;2-;575;394;366;292;269;274;296;366;600;744;1059;1237
02/10/2021;ES16;2=;1331;1281;782;759;1112;1248;1248;1359;1159;823;653;626
02/10/2021;ES17;1-;1064;817;640;613;483;608;626;998;1529;1907;2411;2719
02/10/2021;ES17;1=;2796;2799;1772;1880;2366;2695;2783;2793;2519;1822;1616;1401
02/10/2021;ES17;2-;0;0;0;0;0;0;0;0;0;0;0;0
02/10/2021;ES17;2=;0;0;0;0;0;0;0;0;0;0;0;0
02/10/2021;ES18;1-;250;210;139;96;107;105;118;165;314;431;502;691
02/10/2021;ES18;1=;711;535;394;352;429;533;666;590;439;281;268;262
02/10/2021;ES18;2-;406;240;199;134;124;105;85;152;279;396;553;716
02/10/2021;ES18;2=;880;748;575;468;661;749;675;749;644;493;383;425
02/10/2021;ES19;1-;469;388;334;241;218;241;258;317;484;645;737;772
02/10/2021;ES19;1=;779;733;603;487;587;678;781;844;775;615;591;503
02/10/2021;ES19;2-;0;0;0;0;0;0;0;0;0;0;0;0
02/10/2021;ES19;2=;0;0;0;0;0;0;0;0;0;0;0;0
02/10/2021;ES20;1-;4782;3865;2769;1740;1338;1131;1325;2334;3061;4362;5809;7460
02/10/2021;ES20;1=;8653;9478;9999;9772;7161;6558;7907;8524;7934;8507;7702;5765
02/10/2021;ES20;2-;4438;3405;2125;1289;1053;1021;1610;3415;4626;5921;7842;8301
02/10/2021;ES20;2=;9228;9900;9999;9999;6223;6993;8343;9275;9999;9650;7981;5541
02/10/2021;ES21;1-;296;205;126;114;117;130;134;205;380;551;705;802
02/10/2021;ES21;1=;866;729;444;440;511;596;586;701;656;427;383;389
02/10/2021;ES21;2-;338;233;134;138;141;192;206;339;599;814;1049;1218
02/10/2021;ES21;2=;1296;1045;547;567;777;941;1023;1114;896;480;407;408
02/10/2021;ES22;1-;631;508;361;288;222;221;274;327;389;590;724;878
02/10/2021;ES22;1=;999;1005;1090;748;675;872;974;1090;1012;922;780;656
02/10/2021;ES22;2-;804;676;493;384;301;259;280;301;350;531;740;897
02/10/2021;ES22;2=;1166;1164;1175;919;734;880;1049;1104;1097;1066;922;813
02/10/2021;ES23;1-;1020;976;889;828;701;616;760;769;942;1390;1578;1768
02/10/2021;ES23;1=;372;1128;2317;1588;1464;1914;2137;2291;2343;2073;1580;1314
02/10/2021;ES23;2-;2021;1912;1588;1294;1069;844;820;829;748;1171;1462;1740
02/10/2021;ES23;2=;1884;1436;2334;2019;1776;1900;2070;2102;2266;2025;2014;1964
02/10/2021;ES24;1-;371;299;186;144;99;87;85;91;127;197;272;386
02/10/2021;ES24;1=;457;560;632;405;381;482;449;498;501;468;390;363
