FDIA;FEST;FSEN;HOR1;HOR2;HOR3;HOR4;HOR5;HOR6;HOR7;HOR8;HOR9;HOR10;HOR11;HOR12;
01/07/2023;ES32;1=;606;520;586;522;489;476;535;552;539;458;350;345;
01/07/2023;ES32;2-;213;170;110;81;76;75;104;155;216;278;323;351;
01/07/2023;ES32;2=;380;436;385;374;297;319;364;305;340;315;280;292;
01/07/2023;ES33;1-;421;310;151;90;63;185;581;1376;1717;1505;1260;1104;
01/07/2023;ES33;1=;1129;1282;1417;1066;1000;945;1230;1131;1154;1058;705;532;
01/07/2023;ES33;2-;296;165;72;51;45;60;194;543;796;675;595;615;
01/07/2023;ES33;2=;664;831;1202;1304;1150;955;768;762;734;658;466;324;
01/07/2023;ES34;1-;199;161;133;110;118;100;119;319;418;477;512;471;
01/07/2023;ES34;1=;418;411;358;355;396;361;375;393;387;355;306;273;
01/07/2023;ES34;2-;0;0;0;0;0;0;0;0;0;0;0;0;
01/07/2023;ES34;2=;0;0;0;0;0;0;0;0;0;0;0;0;
01/07/2023;ES36;1-;577;383;294;256;374;608;1115;1619;1548;1296;1520;1684;
01/07/2023;ES36;1=;1833;2252;1986;1580;1564;1571;1376;1361;1202;1037;923;976;
01/07/2023;ES36;2-;380;196;134;119;249;483;1427;2148;2042;1745;1636;1652;
01/07/2023;ES36;2=;1678;2049;1727;1422;1412;1416;1580;1663;1602;983;747;711;
01/07/2023;ES37;1-;289;179;165;116;141;348;890;1262;1158;1114;1299;1439;
01/07/2023;ES37;1=;1511;1954;1617;1285;1351;1303;1157;1146;833;591;536;596;
01/07/2023;ES37;2-;215;135;88;83;197;651;1700;2194;2034;1702;1529;1560;
01/07/2023;ES37;2=;1565;1932;1565;1176;1310;1283;1268;1445;1247;676;512;483;
01/07/2023;ES38;1-;98;50;26;18;17;33;85;205;351;375;352;393;
01/07/2023;ES38;1=;408;486;497;666;499;390;382;331;338;307;183;127;
01/07/2023;ES38;2-;82;47;19;15;19;46;166;482;499;402;356;356;
01/07/2023;ES38;2=;345;386;393;353;318;361;363;343;310;227;152;132;
01/07/2023;ES39;1-;585;536;315;119;75;105;238;967;2176;2082;1724;1345;
01/07/2023;ES39;1=;1350;1371;1563;2039;1994;1412;1461;1326;1238;1253;1214;729;
01/07/2023;ES39;2-;686;494;242;116;65;64;128;544;1536;1835;1374;1341;
01/07/2023;ES39;2=;1417;1599;1934;2658;3789;2833;1802;1717;1471;1399;1186;727;
01/07/2023;ES40;1-;428;233;135;131;215;445;1249;1650;1546;1383;1530;1490;
01/07/2023;ES40;1=;1625;1761;1510;1238;1258;1230;1213;1250;1103;627;548;657;
01/07/2023;ES40;2-;449;268;182;176;219;570;1241;1471;1349;1327;1349;1471;
01/07/2023;ES40;2=;1515;2035;1800;1380;1391;1330;1230;1313;1140;789;650;735;
01/07/2023;ES41;1-;241;177;136;132;212;454;880;940;898;866;952;1029;
01/07/2023;ES41;1=;1111;1207;931;883;975;1039;868;844;701;608;478;458;
01/07/2023;ES41;2-;191;121;94;75;177;316;658;946;955;851;858;910;
01/07/2023;ES41;2=;928;1046;1049;841;852;748;715;680;605;471;435;367;
01/07/2023;ES42;1-;153;100;52;68;92;200;402;582;499;550;565;640;
01/07/2023;ES42;1=;570;729;555;523;554;543;504;548;394;281;251;229;
01/07/2023;ES42;2-;191;97;57;50;91;213;501;789;709;707;638;636;
01/07/2023;ES42;2=;645;807;716;551;591;526;525;550;432;311;284;251;
01/07/2023;ES43;1-;50;27;29;16;12;53;122;289;321;237;222;197;
