FDIA;FEST;FSEN;HOR1;HOR2;HOR3;HOR4;HOR5;HOR6;HOR7;HOR8;HOR9;HOR10;HOR11;HOR12
02/06/2021;ES03;1-;975;552;253;173;159;215;512;1150;1822;2026;2009;2364
02/06/2021;ES03;1=;2488;2997;3532;3602;2900;3165;3389;3357;3096;2292;1763;1407
02/06/2021;ES03;2-;56;29;29;25;59;255;998;1034;995;872;851;878
02/06/2021;ES03;2=;860;881;852;876;921;1020;1058;821;583;369;255;173
02/06/2021;ES04;1-;341;179;70;52;29;122;721;1775;2326;2020;1886;2043
02/06/2021;ES04;1=;2312;2760;3843;3940;2865;3017;3568;3308;2536;2004;1536;901
02/06/2021;ES04;2-;444;282;185;131;92;118;228;495;736;925;977;980
02/06/2021;ES04;2=;957;953;804;837;879;925;929;865;928;812;664;639
02/06/2021;ES05;1-;403;268;137;103;106;144;298;413;663;831;905;870
02/06/2021;ES05;1=;764;812;883;879;793;875;855;859;791;684;552;557
02/06/2021;ES05;2-;0;0;0;0;0;0;0;0;0;0;0;0
02/06/2021;ES05;2=;0;0;0;0;0;0;0;0;0;0;0;0
02/06/2021;ES06;1-;777;397;166;92;69;137;704;4301;6387;6260;6057;4935
02/06/2021;ES06;1=;4047;3801;4308;5895;4761;3863;4023;4098;3754;3155;2466;1532
02/06/2021;ES06;2-;270;137;72;89;222;976;1850;1500;1674;1153;941;823
02/06/2021;ES06;2=;721;635;805;1700;1672;1356;1269;1698;1749;1447;1261;933
02/06/2021;ES07;1-;164;90;55;58;123;382;1091;1515;1660;1524;1433;1507
02/06/2021;ES07;1=;1557;1617;1420;1536;1531;1584;1582;1442;1067;733;657;454
02/06/2021;ES07;2-;242;86;35;52;20;67;211;546;544;362;409;408
02/06/2021;ES07;2=;431;411;372;381;433;460;395;371;254;209;158;97
02/06/2021;ES08;1-;90;52;33;37;43;220;778;1110;964;775;763;730
02/06/2021;ES08;1=;744;936;898;808;784;803;759;718;390;254;229;211
02/06/2021;ES08;2-;200;85;101;96;93;296;989;1455;1392;1408;1523;1573
02/06/2021;ES08;2=;1669;1669;1597;1539;1625;1671;1940;1512;1119;760;672;566
02/06/2021;ES09;1-;201;103;86;96;241;1122;2769;3156;3055;2760;2715;2595
02/06/2021;ES09;1=;2656;2688;2524;2595;2735;2790;2719;2633;2058;1414;994;625
02/06/2021;ES09;2-;52;46;20;17;25;188;922;1088;1076;937;780;800
02/06/2021;ES09;2=;749;770;706;666;682;651;640;603;458;279;222;190
02/06/2021;ES10;1-;122;55;58;49;80;191;540;872;1085;926;968;906
02/06/2021;ES10;1=;902;1092;915;908;981;1020;916;788;594;441;316;231
02/06/2021;ES10;2-;2912;1642;832;467;418;519;1112;3805;8324;9581;8738;7700
02/06/2021;ES10;2=;8528;9256;9999;9999;9999;9999;9999;9999;9999;9999;7775;5592
02/06/2021;ES11;1-;50;27;15;19;43;151;533;1382;994;853;897;1038
02/06/2021;ES11;1=;1180;1174;996;1027;1103;1152;1154;1041;638;391;317;232
