FDIA;FEST;FSEN;HOR1;HOR2;HOR3;HOR4;HOR5;HOR6;HOR7;HOR8;HOR9;HOR10;HOR11;HOR12;
02/04/2022;ES17;1-;1105;853;666;637;571;682;610;994;1552;1871;2362;2592;
02/04/2022;ES17;1=;2818;2802;1842;1776;2347;2548;2548;2607;2556;1853;1417;1283;
02/04/2022;ES17;2-;0;0;0;0;0;0;0;0;0;0;0;0;
02/04/2022;ES17;2=;0;0;0;0;0;0;0;0;0;0;0;0;
02/04/2022;ES18;1-;230;188;143;116;106;120;142;200;326;424;546;579;
02/04/2022;ES18;1=;660;590;368;329;467;502;607;582;479;303;247;284;
02/04/2022;ES18;2-;364;277;223;175;145;137;91;141;288;427;541;653;
02/04/2022;ES18;2=;766;801;566;482;662;709;708;752;803;571;452;462;
02/04/2022;ES19;1-;445;406;325;297;238;231;272;338;490;623;815;826;
02/04/2022;ES19;1=;838;759;648;584;669;713;818;857;767;588;483;495;
02/04/2022;ES19;2-;0;0;0;0;0;0;0;0;0;0;0;0;
02/04/2022;ES19;2=;0;0;0;0;0;0;0;0;0;0;0;0;
02/04/2022;ES20;1-;2838;2705;1618;924;847;681;555;1614;2133;3045;3594;3785;
02/04/2022;ES20;1=;3850;5307;5264;4990;3532;2987;3984;5755;5866;5489;3395;4836;
02/04/2022;ES20;2-;3992;3156;2007;1345;884;1062;1610;3272;4163;5782;7395;7584;
02/04/2022;ES20;2=;8298;9108;9999;9715;6359;6322;7558;8645;8827;8925;8043;5763;
02/04/2022;ES21;1-;263;209;138;123;101;118;140;231;377;548;654;749;
02/04/2022;ES21;1=;906;797;430;488;607;603;598;764;704;464;411;365;
02/04/2022;ES21;2-;331;233;171;200;134;166;212;367;590;829;1111;1332;
02/04/2022;ES21;2=;1389;1173;608;610;877;983;1025;1220;1002;587;349;390;
02/04/2022;ES22;1-;557;524;399;303;250;247;427;322;362;571;659;854;
02/04/2022;ES22;1=;971;1084;1053;721;686;803;871;916;1022;881;701;625;
02/04/2022;ES22;2-;823;579;510;420;296;284;361;373;334;534;713;958;
02/04/2022;ES22;2=;1060;1193;1085;856;808;929;871;990;1053;1015;856;760;
02/04/2022;ES23;1-;1323;1144;987;912;766;674;845;800;892;1237;1508;1661;
