FDIA;FEST;FSEN;HOR1;HOR2;HOR3;HOR4;HOR5;HOR6;HOR7;HOR8;HOR9;HOR10;HOR11;HOR12
01/04/2021;ES40;2=;1050;921;531;652;799;751;859;832;815;757;557;102
01/04/2021;ES41;1-;74;58;52;41;75;142;198;342;519;591;766;798
01/04/2021;ES41;1=;794;763;576;586;648;688;653;677;695;644;512;154
01/04/2021;ES41;2-;49;32;37;37;59;118;151;196;315;429;522;624
01/04/2021;ES41;2=;697;665;506;449;569;632;643;652;610;590;380;100
01/04/2021;ES42;1-;32;13;17;12;17;58;72;124;224;325;468;531
01/04/2021;ES42;1=;562;481;317;352;388;458;457;486;390;416;267;52
01/04/2021;ES42;2-;14;7;10;9;5;75;63;77;176;285;408;483
01/04/2021;ES42;2=;534;502;300;297;439;475;505;471;365;346;279;42
01/04/2021;ES43;1-;72;20;24;23;35;52;102;171;232;349;437;512
01/04/2021;ES43;1=;585;537;456;318;448;484;575;536;460;398;375;212
01/04/2021;ES43;2-;94;29;15;19;16;23;49;81;161;233;278;408
01/04/2021;ES43;2=;523;472;465;366;387;403;443;449;496;502;482;299
01/04/2021;ES44;1-;62;75;41;59;53;178;241;295;431;630;968;1214
01/04/2021;ES44;1=;1308;1133;826;885;1178;1272;1293;1296;1039;718;585;172
01/04/2021;ES44;2-;0;0;0;0;0;0;0;0;0;0;0;0
01/04/2021;ES44;2=;0;0;0;0;0;0;0;0;0;0;0;0
01/04/2021;ES45;1-;75;68;56;44;50;157;257;325;450;640;922;1140
01/04/2021;ES45;1=;1487;1464;958;964;1214;1369;1471;1585;1306;1100;773;183
01/04/2021;ES45;2-;0;0;0;0;0;0;0;0;0;0;0;0
01/04/2021;ES45;2=;0;0;0;0;0;0;0;0;0;0;0;0
01/04/2021;ES46;1-;43;28;23;19;68;142;204;254;376;500;686;757
01/04/2021;ES46;1=;750;638;462;500;480;634;587;542;588;525;287;104
01/04/2021;ES46;2-;55;32;31;30;58;127;175;226;303;435;570;677
01/04/2021;ES46;2=;716;692;430;471;593;693;631;670;639;592;347;99
01/04/2021;ES47;1-;260;83;65;36;38;52;96;134;239;357;475;581
01/04/2021;ES47;1=;747;760;720;663;606;681;741;862;804;740;730;591
01/04/2021;ES47;2-;158;46;49;34;39;54;93;167;230;311;395;478
01/04/2021;ES47;2=;544;506;543;472;458;451;503;517;643;524;606;497
01/04/2021;ES48;1-;37;26;25;21;38;166;181;217;305;400;524;628
01/04/2021;ES48;1=;616;538;377;399;545;553;557;571;555;507;257;78
01/04/2021;ES48;2-;36;38;24;29;38;95;136;204;258;388;520;645
01/04/2021;ES48;2=;614;529;386;418;485;546;501;502;483;495;257;77
01/04/2021;ES49;1-;29;28;10;8;31;71;132;185;258;396;519;622
01/04/2021;ES49;1=;640;603;415;418;528;629;622;647;584;653;303;56
01/04/2021;ES49;2-;55;36;56;22;32;27;46;59;109;129;202;350
01/04/2021;ES49;2=;328;379;337;195;238;329;393;338;301;255;200;179
01/04/2021;ES50;1-;53;39;30;35;24;34;33;46;80;87;146;176
01/04/2021;ES50;1=;191;277;259;176;143;191;208;229;256;260;246;214
01/04/2021;ES50;2-;59;22;33;23;22;30;46;65;84;118;182;238
01/04/2021;ES50;2=;259;303;228;198;155;208;212;212;243;204;188;196
01/04/2021;ES51;1-;58;32;26;39;28;43;45;90;86;158;196;260
01/04/2021;ES51;1=;318;330;316;213;165;215;279;293;296;286;233;187
01/04/2021;ES51;2-;32;34;34;27;34;24;56;53;83;124;180;219
01/04/2021;ES51;2=;290;305;256;163;168;181;196;222;192;201;172;152
01/04/2021;ES52;1-;62;35;27;17;38;23;43;54;71;134;219;304
01/04/2021;ES52;1=;392;432;422;263;231;327;415;436;418;427;332;232
