FDIA;FEST;FSEN;HOR1;HOR2;HOR3;HOR4;HOR5;HOR6;HOR7;HOR8;HOR9;HOR10;HOR11;HOR12;
01/12/22;ES44;1=;1932;2025;1836;1154;1905;1996;1937;1912;1937;1345;402;400;
01/12/22;ES44;2-;0;0;0;0;0;0;0;0;0;0;0;0;
01/12/22;ES44;2=;0;0;0;0;0;0;0;0;0;0;0;0;
01/12/22;ES45;1-;245;158;125;177;323;722;1916;2527;2119;1989;1683;1840;
01/12/22;ES45;1=;1895;1887;1713;1846;1844;1892;1784;1764;1184;912;777;560;
01/12/22;ES45;2-;0;0;0;0;0;0;0;0;0;0;0;0;
01/12/22;ES45;2=;0;0;0;0;0;0;0;0;0;0;0;0;
01/12/22;ES46;1-;98;63;61;76;212;469;744;740;844;774;628;709;
01/12/22;ES46;1=;836;808;823;731;881;952;913;738;566;329;202;109;
01/12/22;ES46;2-;112;79;59;79;133;359;633;978;970;845;726;779;
01/12/22;ES46;2=;813;855;812;887;890;991;912;632;567;399;248;175;
01/12/22;ES47;1-;135;91;81;74;125;342;591;674;610;692;645;704;
01/12/22;ES47;1=;764;712;639;737;762;697;750;627;546;471;308;186;
01/12/22;ES47;2-;112;111;79;80;132;282;495;556;569;602;494;593;
01/12/22;ES47;2=;603;627;635;603;661;660;558;583;469;372;258;194;
01/12/22;ES48;1-;65;56;31;64;145;1289;2582;2706;2476;1551;1048;1053;
01/12/22;ES48;1=;1036;1276;1157;1198;1133;1039;970;796;607;406;210;122;
01/12/22;ES48;2-;71;36;50;72;144;322;570;694;744;671;714;913;
01/12/22;ES48;2=;995;1587;1658;1302;1619;1721;1348;930;564;376;245;103;
01/12/22;ES49;1-;65;44;46;52;73;301;1106;1127;1006;818;630;647;
01/12/22;ES49;1=;661;735;644;658;658;622;567;542;405;271;263;184;
01/12/22;ES49;2-;70;41;43;33;31;33;79;215;394;502;509;443;
01/12/22;ES49;2=;441;525;590;677;603;727;707;621;422;352;164;97;
01/12/22;ES50;1-;119;68;47;33;32;38;65;224;348;428;463;446;
01/12/22;ES50;1=;496;492;510;431;488;522;493;579;428;333;235;186;
01/12/22;ES50;2-;75;65;45;33;32;51;94;247;612;666;686;608;
01/12/22;ES50;2=;570;497;459;468;502;502;512;490;414;286;256;147;
01/12/22;ES51;1-;63;46;37;30;48;49;95;246;453;620;569;490;
01/12/22;ES51;1=;519;513;517;496;493;594;703;675;471;308;195;100;
01/12/22;ES51;2-;49;54;41;20;34;43;87;232;542;496;376;378;
01/12/22;ES51;2=;424;409;447;339;357;442;402;408;320;241;119;74;
01/12/22;ES52;1-;80;62;46;32;38;47;77;304;772;884;620;617;
01/12/22;ES52;1=;550;579;588;618;580;728;619;696;603;373;241;173;
01/12/22;ES52;2-;60;52;35;31;35;46;86;302;618;677;322;293;
01/12/22;ES52;2=;298;343;382;304;318;385;436;415;324;211;129;91;
01/12/22;ES53;1-;90;70;70;45;38;43;108;141;202;253;218;225;
01/12/22;ES53;1=;118;154;233;227;256;248;268;284;240;180;137;90;
01/12/22;ES53;2-;169;101;101;95;75;116;340;477;410;409;406;437;
01/12/22;ES53;2=;272;313;435;426;451;456;463;434;428;347;275;179;
01/12/22;ES54;1-;48;41;31;24;33;42;114;240;278;294;256;217;
01/12/22;ES54;1=;144;165;283;271;290;279;312;288;251;197;126;79;
01/12/22;ES54;2-;98;86;38;37;31;41;91;176;283;306;280;285;
01/12/22;ES54;2=;173;197;326;359;360;373;358;381;302;259;174;121;
01/12/22;ES55;1-;48;34;20;18;24;36;92;193;249;304;206;262;
01/12/22;ES55;1=;169;188;291;272;309;345;375;340;250;171;131;83;
01/12/22;ES55;2-;28;11;9;8;9;45;119;151;216;234;202;238;
01/12/22;ES55;2=;134;170;257;238;232;259;264;228;193;155;94;56;
01/12/22;ES56;1-;32;24;19;15;55;127;419;617;595;391;361;420;
01/12/22;ES56;1=;434;712;891;730;885;894;690;368;204;169;101;50;
01/12/22;ES56;2-;27;24;18;19;72;267;1050;1470;1155;513;408;504;
01/12/22;ES56;2=;440;506;518;513;452;476;447;335;247;142;89;66;
01/12/22;ES57;1-;22;27;18;18;61;197;575;953;766;454;515;515;
01/12/22;ES57;1=;574;655;609;762;873;716;654;562;463;254;163;86;
01/12/22;ES57;2-;31;14;9;11;26;175;461;1026;869;592;451;536;
01/12/22;ES57;2=;589;616;649;860;806;848;772;517;333;160;109;58;
01/12/22;ES58;1-;31;14;9;22;36;131;281;587;412;306;256;336;
01/12/22;ES58;1=;304;375;382;466;492;550;442;320;221;143;98;46;
01/12/22;ES58;2-;13;10;5;15;20;66;185;378;335;226;202;258;
01/12/22;ES58;2=;233;273;225;286;449;346;324;269;181;102;83;45;
01/12/22;ES59;1-;36;20;21;33;36;117;177;229;241;227;260;266;
01/12/22;ES59;1=;270;283;294;271;337;329;303;241;174;121;90;47;
01/12/22;ES59;2-;17;25;10;21;50;119;199;176;212;187;190;196;
01/12/22;ES59;2=;184;186;184;229;224;205;208;141;118;71;48;21;
01/12/22;ES60;1-;29;24;25;36;60;198;676;963;857;614;506;544;
01/12/22;ES60;1=;510;464;448;577;586;529;469;322;221;122;80;52;
01/12/22;ES60;2-;46;30;21;23;39;121;295;659;563;493;442;554;
01/12/22;ES60;2=;623;586;617;613;673;661;635;539;339;236;125;75;
02/12/22;ES01;1-;766;424;280;261;350;800;1920;2285;2117;1825;1966;2108;
02/12/22;ES01;1=;2264;2642;2142;1608;1683;1691;1721;1878;1605;1206;1015;1114;
02/12/22;ES01;2-;474;361;291;211;239;402;716;1291;1478;1291;1412;1336;
02/12/22;ES01;2=;1346;1392;1412;1304;1306;1470;1408;1492;1258;966;771;749;
02/12/22;ES02;1-;280;258;162;147;125;98;136;340;521;619;578;570;
02/12/22;ES02;1=;587;586;462;443;506;505;540;526;541;577;373;388;
02/12/22;ES02;2-;778;601;377;283;255;273;579;1153;1277;1206;1194;1271;
02/12/22;ES02;2=;1257;1300;1377;1331;1242;1134;1106;1024;1068;1081;1040;1084;
02/12/22;ES03;1-;341;232;165;150;123;149;445;2034;2416;2044;1867;1686;
02/12/22;ES03;1=;1628;1506;1779;1898;1498;1568;1668;1696;1629;1361;845;636;
02/12/22;ES03;2-;425;356;190;91;67;84;143;317;788;924;1224;1268;
02/12/22;ES03;2=;1449;1527;1650;1761;1246;1341;1299;1197;1179;927;681;490;
02/12/22;ES04;1-;288;210;151;112;70;90;241;1016;1259;1204;1029;925;
02/12/22;ES04;1=;878;962;1004;1054;954;928;936;855;819;927;614;409;
02/12/22;ES04;2-;209;164;99;70;54;69;103;334;659;641;656;673;
02/12/22;ES04;2=;761;817;959;883;819;793;733;647;625;524;328;278;
02/12/22;ES05;1-;1756;1256;933;674;651;570;884;1292;1866;2147;2168;2419;
02/12/22;ES05;1=;2723;3019;3477;3544;3223;3128;2899;2658;2634;2625;2336;2086;
02/12/22;ES05;2-;502;330;355;263;226;400;1108;1741;1881;1820;1722;1722;
02/12/22;ES05;2=;1588;1597;1750;1760;1716;1680;1712;1775;1814;1678;1096;808;
02/12/22;ES06;1-;59;38;29;31;60;226;771;919;813;622;756;761;
02/12/22;ES06;1=;725;1044;996;798;766;715;790;643;417;291;198;212;
02/12/22;ES06;2-;60;36;24;21;46;131;376;714;538;484;542;525;
02/12/22;ES06;2=;564;796;869;677;620;509;496;413;327;199;181;154;
02/12/22;ES07;1-;535;340;232;172;139;203;802;1774;2163;1797;1787;1996;
02/12/22;ES07;1=;2206;3009;4036;3983;3214;2980;2909;2478;2433;2060;1565;1142;
02/12/22;ES07;2-;337;192;157;133;190;668;3349;4375;3715;3185;2726;2443;
02/12/22;ES07;2=;2433;2760;3414;2869;2334;2674;2587;2579;2750;1955;1266;786;
02/12/22;ES08;1-;694;577;409;358;300;303;493;700;757;880;875;885;
02/12/22;ES08;1=;874;802;806;848;885;900;791;620;665;796;856;832;
02/12/22;ES08;2-;753;668;463;398;368;370;503;736;877;926;815;820;
02/12/22;ES08;2=;803;749;605;857;914;842;869;784;712;844;801;873;
02/12/22;ES09;1-;597;453;420;347;282;278;430;583;714;894;949;827;
02/12/22;ES09;1=;688;867;892;900;929;891;917;709;578;782;949;880;
02/12/22;ES09;2-;0;0;0;0;0;0;0;0;0;0;0;0;
02/12/22;ES09;2=;0;0;0;0;0;0;0;0;0;0;0;0;
02/12/22;ES10;1-;0;0;0;0;0;0;0;0;0;0;0;0;
02/12/22;ES10;1=;0;0;0;0;0;0;0;0;0;0;0;0;
02/12/22;ES10;2-;175;107;83;68;94;179;412;602;657;571;520;523;
02/12/22;ES10;2=;585;550;643;617;599;632;636;601;598;540;427;325;
02/12/22;ES11;1-;739;547;197;113;72;106;467;4200;6417;5968;4987;4188;
02/12/22;ES11;1=;3847;3912;4534;5706;5042;3814;3724;3237;3259;3658;2689;1669;
02/12/22;ES11;2-;1372;749;441;259;222;227;405;1404;3564;4424;3861;3456;
02/12/22;ES11;2=;3790;4195;5545;5839;5737;5162;4305;3999;3902;4285;3491;2326;
02/12/22;ES12;1-;918;645;486;507;541;1106;1845;1820;1804;1803;1669;1558;
02/12/22;ES12;1=;1231;757;884;1793;1671;1671;1743;1743;1713;1776;1540;1531;
02/12/22;ES12;2-;0;0;0;0;0;0;0;0;0;0;0;0;
02/12/22;ES12;2=;0;0;0;0;0;0;0;0;0;0;0;0;
02/12/22;ES13;1-;480;387;326;246;339;460;1123;1408;1430;1394;1392;1424;
02/12/22;ES13;1=;1443;1513;1443;1286;1400;1282;1399;1482;1419;1094;877;890;
02/12/22;ES13;2-;581;456;319;232;269;474;1023;1466;1583;1557;1638;1708;
02/12/22;ES13;2=;1765;1676;1537;1501;1649;1540;1505;1586;1468;1244;1048;997;
02/12/22;ES14;1-;70;38;31;31;35;66;175;450;453;407;373;386;
02/12/22;ES14;1=;401;315;328;332;333;325;279;286;219;153;135;156;
02/12/22;ES14;2-;53;28;21;16;20;20;104;208;213;270;303;322;
02/12/22;ES14;2=;327;332;292;271;285;244;211;234;207;147;84;86;
02/12/22;ES15;1-;104;80;63;63;80;218;914;1118;964;749;758;774;
02/12/22;ES15;1=;905;1105;909;771;717;698;575;529;485;306;277;252;
02/12/22;ES15;2-;74;56;39;34;46;129;572;819;743;712;712;730;
02/12/22;ES15;2=;844;968;725;591;661;650;577;660;515;274;219;145;
02/12/22;ES16;1-;575;402;324;295;272;371;1009;1304;1298;1356;1540;1573;
02/12/22;ES16;1=;1484;1406;1474;1518;1568;1545;1438;1531;1321;1158;1002;986;
02/12/22;ES16;2-;290;206;182;189;215;469;1276;1584;1460;1523;1438;1387;
02/12/22;ES16;2=;1402;1404;1293;1220;1392;1310;1428;1506;1362;896;662;580;
02/12/22;ES17;1-;590;415;351;354;398;1180;2804;3107;2952;2733;2731;2714;
02/12/22;ES17;1=;2706;2901;2515;2355;2664;2599;2586;2721;2361;1595;1343;1123;
02/12/22;ES17;2-;0;0;0;0;0;0;0;0;0;0;0;0;
02/12/22;ES17;2=;0;0;0;0;0;0;0;0;0;0;0;0;
02/12/22;ES18;1-;156;94;104;103;102;246;1087;1168;950;817;830;763;
02/12/22;ES18;1=;782;731;718;581;633;671;708;674;532;341;273;263;
02/12/22;ES18;2-;246;144;92;98;81;109;248;561;602;696;770;860;
02/12/22;ES18;2=;1009;1475;1522;885;884;913;951;994;818;547;520;509;
02/12/22;ES19;1-;296;227;153;167;172;272;570;965;997;928;983;1061;
02/12/22;ES19;1=;1095;1157;1120;979;994;1024;989;1006;948;659;530;546;
02/12/22;ES19;2-;0;0;0;0;0;0;0;0;0;0;0;0;
02/12/22;ES19;2=;0;0;0;0;0;0;0;0;0;0;0;0;
02/12/22;ES20;1-;4282;3012;1656;1166;947;970;1652;4388;8289;8602;8696;8511;
02/12/22;ES20;1=;9464;9999;9999;9999;9999;9999;9999;9999;9999;9999;8391;6559;
02/12/22;ES20;2-;3457;2027;1139;786;655;1119;2867;9999;8790;9531;9999;9609;
02/12/22;ES20;2=;9558;9858;9999;9999;9999;9789;9999;9908;9593;9417;8019;5336;
02/12/22;ES21;1-;137;96;55;53;71;147;676;1303;990;820;1011;1011;
02/12/22;ES21;1=;1133;1317;1108;1071;1067;979;865;873;635;435;348;335;
02/12/22;ES21;2-;210;143;92;73;112;309;943;1916;1822;1550;1603;1540;
02/12/22;ES21;2=;1568;1993;1988;1498;1547;1476;1450;1432;1059;559;346;361;
02/12/22;ES22;1-;390;291;186;195;166;196;488;1164;1545;1353;1221;1211;
02/12/22;ES22;1=;1147;1225;1222;1212;1075;1075;1162;1235;1243;1059;758;677;
02/12/22;ES22;2-;670;406;323;221;178;174;358;633;947;1014;1111;1188;
02/12/22;ES22;2=;1211;1208;1450;1601;1374;1303;1298;1283;1341;1212;955;815;
02/12/22;ES23;1-;1083;869;644;542;509;568;1505;3292;3664;3377;2421;2514;
02/12/22;ES23;1=;2511;2443;2422;2245;2079;2279;2389;2460;2596;2354;1831;1513;
02/12/22;ES23;2-;1781;1399;1161;847;715;650;957;1132;1410;1792;1972;2442;
02/12/22;ES23;2=;2468;2733;2829;2987;2615;2579;2564;2393;2417;2327;2232;2038;
02/12/22;ES24;1-;308;183;130;111;86;68;113;202;439;530;537;703;
02/12/22;ES24;1=;670;839;879;892;624;731;656;655;716;619;519;387;
02/12/22;ES24;2-;273;192;136;138;100;132;194;576;891;758;646;639;
