FDIA;FEST;FSEN;HOR1;HOR2;HOR3;HOR4;HOR5;HOR6;HOR7;HOR8;HOR9;HOR10;HOR11;HOR12;
01/03/2023;ES40;1-;111;94;76;104;147;467;1516;2127;1930;1661;1617;1592;
01/03/2023;ES40;1=;1690;1975;1849;1856;1723;1905;1803;1628;1139;653;485;292;
01/03/2023;ES40;2-;131;86;70;70;158;578;1636;1915;1820;1506;1467;1485;
01/03/2023;ES40;2=;1610;2034;1751;1778;1804;2251;2106;1722;1243;814;620;406;
01/03/2023;ES41;1-;135;115;95;96;186;494;1158;1721;1409;973;1041;1150;
01/03/2023;ES41;1=;1174;1216;1001;1049;1023;1116;1125;1036;788;518;479;252;
01/03/2023;ES41;2-;92;71;60;51;133;296;659;1164;1252;1154;1056;1014;
01/03/2023;ES41;2=;1006;1117;1067;1098;1352;1370;1250;1014;631;451;363;219;
01/03/2023;ES42;1-;58;47;49;27;59;148;510;837;745;581;599;641;
01/03/2023;ES42;1=;681;663;545;639;700;731;690;630;448;279;235;128;
01/03/2023;ES42;2-;65;37;27;21;48;222;571;946;986;826;734;736;
01/03/2023;ES42;2=;760;733;621;662;783;851;789;651;459;304;230;175;
01/03/2023;ES43;1-;122;18;43;33;58;130;354;818;968;787;586;598;
01/03/2023;ES43;1=;585;524;566;505;577;572;573;568;508;364;269;160;
01/03/2023;ES43;2-;134;71;24;36;36;42;113;302;448;437;402;452;
01/03/2023;ES43;2=;476;512;550;512;534;548;589;579;494;376;286;231;
01/03/2023;ES44;1-;276;165;138;118;221;512;966;1649;1852;1867;1984;1919;
01/03/2023;ES44;1=;2063;2154;1875;1930;1988;2101;1990;1802;1183;847;715;652;
01/03/2023;ES44;2-;0;0;0;0;0;0;0;0;0;0;0;0;
01/03/2023;ES44;2=;0;0;0;0;0;0;0;0;0;0;0;0;
01/03/2023;ES45;1-;290;171;124;102;197;709;2087;2580;2224;1859;1883;1905;
01/03/2023;ES45;1=;1902;1892;1617;1836;1806;1840;1694;1717;1199;885;852;611;
01/03/2023;ES45;2-;0;0;0;0;0;0;0;0;0;0;0;0;
01/03/2023;ES45;2=;0;0;0;0;0;0;0;0;0;0;0;0;
01/03/2023;ES46;1-;93;66;62;105;182;490;757;812;691;711;745;804;
01/03/2023;ES46;1=;832;961;836;812;940;992;932;865;570;440;229;130;
01/03/2023;ES46;2-;86;68;48;64;117;342;648;1036;838;743;740;800;
01/03/2023;ES46;2=;813;873;774;919;891;1029;949;828;639;478;262;163;
01/03/2023;ES47;1-;142;82;69;59;89;316;535;633;625;674;641;663;
01/03/2023;ES47;1=;735;682;675;685;736;779;741;666;554;451;320;215;
01/03/2023;ES47;2-;123;90;75;85;139;292;517;576;584;616;592;596;
01/03/2023;ES47;2=;588;693;614;629;698;754;671;557;507;383;298;211;
01/03/2023;ES48;1-;68;35;33;54;159;1397;2817;2968;2137;1214;1054;974;
01/03/2023;ES48;1=;1037;1091;1024;1104;1035;1193;934;844;622;436;244;162;
01/03/2023;ES48;2-;75;43;65;57;110;345;670;836;839;746;840;870;
01/03/2023;ES48;2=;1073;1727;1605;1309;1760;1867;1391;1043;722;413;298;159;
