FDIA;FEST;FSEN;HOR1;HOR2;HOR3;HOR4;HOR5;HOR6;HOR7;HOR8;HOR9;HOR10;HOR11;HOR12;
02/10/2022;ES13;2-;1028;790;711;583;511;531;330;314;356;512;754;925;
02/10/2022;ES13;2=;1123;1243;994;1002;1161;1272;1214;1247;998;862;700;479;
02/10/2022;ES14;1-;105;67;55;61;56;51;42;48;65;120;141;224;
02/10/2022;ES14;1=;241;205;143;149;147;199;178;192;161;116;119;67;
02/10/2022;ES14;2-;63;58;40;42;31;23;23;30;58;52;104;124;
02/10/2022;ES14;2=;171;169;122;102;141;126;130;133;129;92;86;49;
02/10/2022;ES15;1-;159;139;137;114;100;115;90;93;183;325;389;454;
02/10/2022;ES15;1=;533;479;300;286;392;393;445;501;416;270;515;112;
02/10/2022;ES15;2-;120;123;76;56;60;65;55;89;107;181;335;582;
02/10/2022;ES15;2=;596;663;336;311;489;577;826;847;425;254;178;75;
02/10/2022;ES16;1-;896;765;567;495;443;377;273;220;264;536;764;1082;
02/10/2022;ES16;1=;1311;1191;909;960;1078;1093;1139;1153;916;732;655;388;
02/10/2022;ES16;2-;669;473;429;315;300;318;263;231;312;537;829;1036;
02/10/2022;ES16;2=;1303;1438;911;964;1171;1284;1340;1291;1003;639;488;263;
02/10/2022;ES17;1-;1138;866;681;629;563;573;482;580;825;1286;1981;2710;
02/10/2022;ES17;1=;3402;2882;2082;2091;2531;2982;3025;2882;2553;1534;1100;564;
02/10/2022;ES17;2-;0;0;0;0;0;0;0;0;0;0;0;0;
02/10/2022;ES17;2=;0;0;0;0;0;0;0;0;0;0;0;0;
02/10/2022;ES18;1-;278;250;179;161;140;136;97;121;216;335;470;603;
02/10/2022;ES18;1=;600;526;293;349;426;505;516;488;350;256;146;98;
02/10/2022;ES18;2-;398;338;216;170;151;116;75;96;194;267;431;572;
02/10/2022;ES18;2=;690;638;459;516;530;611;560;558;503;353;429;179;
02/10/2022;ES19;1-;501;393;365;351;281;297;227;258;323;437;622;724;
02/10/2022;ES19;1=;685;654;527;474;580;597;685;802;587;429;589;233;
02/10/2022;ES19;2-;0;0;0;0;0;0;0;0;0;0;0;0;
02/10/2022;ES19;2=;0;0;0;0;0;0;0;0;0;0;0;0;
02/10/2022;ES20;1-;4806;5015;3350;2215;1888;1441;1431;2172;2213;2763;3757;5553;
02/10/2022;ES20;1=;7326;7895;8800;8401;6717;6381;8027;8593;8208;8582;7498;5283;
02/10/2022;ES20;2-;4654;3859;2586;1652;1307;1185;1551;2659;2906;3338;4469;5936;
02/10/2022;ES20;2=;7439;8373;9534;9526;6090;6831;8728;9293;9964;9532;8132;5965;
