tipo_bloque,C,50;TIPO,C,254;VIA_CLASE,C,254;VIA_PAR,C,254;VIA_NOMBRE,C,254;CLASE_APP,C,254;NUMERO,N,10,0;COD_NDP,N,10,0;DISTRITO,N,10,0;BARRIO,N,10,0;X_UTM,N,19,11;Y_UTM,N,19,11
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;28+940;28XC94ALUM01;8;4;439729,3489;4481364,561,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;28+940;28XC94ALUM02;8;4;439771,8926;4481418,804,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;28+940;28XC94ALUM03;8;4;439730,6728;4481380,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;28+940;28XC94ALUM04;8;4;439724,9621;4481397,527,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BP - Báculo pequeño.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;28+950;28XC95ALUM01;8;4;439715,9115;4481384,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;28+960;28XC96ALUM01;8;4;439787,1332;4481423,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;28+960;28XC96ALUM02;8;4;439749,6227;4481385,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;28+960;28XC96ALUM03;8;4;439744,7822;4481403,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;28+970;28XC97ALUM01;8;4;439760,3011;4481371,704,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BP - Báculo pequeño.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;28+970;28XC97ALUM02;8;4;439749,4473;4481393,429,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;28+980;28XC98ALUM01;8;4;439805,3344;4481428,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;28+980;28XC98ALUM02;8;4;439769,447;4481390,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;28+980;28XC98ALUM03;8;4;439764,2757;4481407,947,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BP - Báculo pequeño.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;28+990;28XC99ALUM01;8;4;439782,5029;4481402,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+000;29NC00ALUM01;8;4;439796,1994;4481342,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+010;29NC01ALUM01;8;4;439808,7426;4481356,475,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+010;29NC01ALUM02;8;4;439801,5768;4481325,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+020;29NC02ALUM01;8;4;439814,9995;4481346,529,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+030;29NC03ALUM01;8;4;439853,3795;4481339,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+030;29NC03ALUM02;8;4;439834,0167;4481351,412,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BP - Báculo pequeño.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+030;29NC03ALUM03;8;4;439835,489;4481345,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+040;29NC04ALUM01;8;4;439838,1042;4481369,394,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+040;29NC04ALUM02;8;4;439842,3339;4481368,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+050;29NC05ALUM01;8;4;439859,0113;4481376,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+050;29NC05ALUM02;8;4;439869,1817;4481343,632,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+050;29NC05ALUM03;8;4;439821,9243;4481329,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+050;29NC05ALUM04;8;4;439866,0858;4481359,677,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BP - Báculo pequeño.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+050;29NC05ALUM05;8;4;439867,7832;4481353,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+060;29NC06ALUM01;8;4;439888,1624;4481348,528,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BP - Báculo pequeño.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+060;29NC06ALUM02;8;4;439880,9489;4481356,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+070;29NC07ALUM01;8;4;439876,8259;4481380,714,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+070;29NC07ALUM03;8;4;439902,9838;4481352,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+070;29NC07ALUM04;8;4;439879,5682;4481363,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+070;29NC07ALUM05;8;4;439889,2479;4481374,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+080;29NC08ALUM01;8;4;439908,0595;4481384,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+080;29NC08ALUM02;8;4;439894,0877;4481383,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+090;29NC09ALUM01;8;4;439913,5116;4481389,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+090;29NC09ALUM02;8;4;439929,8669;4481378,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+090;29NC09ALUM03;8;4;439918,3954;4481355,984,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BP - Báculo pequeño.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+090;29NC09ALUM05;8;4;439913,5084;4481365,993,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+110;29NC11ALUM01;8;4;439943,743;4481393,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+110;29NC11ALUM02;8;4;439935,2148;4481359,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+120;29NC12ALUM01;8;4;439936,9282;4481396,778,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+130;29NC13ALUM01;8;4;439963,5258;4481387,529,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+130;29NC13ALUM02;8;4;439951,5169;4481363,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BP - Báculo pequeño.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+130;29NC13ALUM03;8;4;439946,5748;4481374,568,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+140;29NC14ALUM01;8;4;439977,3439;4481402,708,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+150;29NC15ALUM01;8;4;439986,7386;4481409,943,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+150;29NC15ALUM03;8;4;439968,6141;4481368,492,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+160;29NC16ALUM01;8;4;439996,7783;4481396,734,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+170;29NC17ALUM01;8;4;440010,3953;4481411,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+180;29NC18ALUM01;8;4;440015,1539;4481417,816,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+180;29NC18ALUM02;8;4;439984,8536;4481372,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+190;29NC19ALUM01;8;4;440030,3523;4481405,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BP - Báculo pequeño.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+190;29NC19ALUM02;8;4;439979,1963;4481383,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+200;29NC20ALUM01;8;4;440044,6698;4481420,709,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+200;29NC20ALUM02;8;4;440002,3176;4481377,611,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+220;29NC22ALUM01;8;4;440046,1624;4481425,774,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BP - Báculo pequeño.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+220;29NC22ALUM03;8;4;440011,8665;4481392,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+230;29NC23ALUM01;8;4;440063,5012;4481413,856,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+230;29NC23ALUM02;8;4;440018,9147;4481382,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BP - Báculo pequeño.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+250;29NC25ALUM01;8;4;440044,0461;4481400,994,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+260;29NC26ALUM01;8;4;440093,3185;4481438,633,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+260;29NC26ALUM02;8;4;440077,7094;4481429,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+260;29NC26ALUM03;8;4;440035,3355;4481385,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+270;29NC27ALUM01;8;4;440099,7557;4481424,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BP - Báculo pequeño.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+280;29NC28ALUM01;8;4;440078,1354;4481409,735,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+290;29NC29ALUM02;8;4;440051,7333;4481390,977,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+300;29NC30ALUM01;8;4;440121,2599;4481446,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+300;29NC30ALUM02;8;4;440110,7209;4481438,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+310;29NC31ALUM01;8;4;440135,1333;4481433,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+310;29NC31ALUM02;8;4;440085,372;4481399,953,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BP - Báculo pequeño.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+310;29NC31ALUM03;8;4;440111,2439;4481418,768,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+330;29NC33ALUM01;8;4;440145,9865;4481452,646,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+330;29NC33ALUM02;8;4;440144,1206;4481447,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+340;29NC34ALUM01;8;4;440157,9157;4481439,752,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+350;29NC35ALUM01;8;4;440119,5852;4481409,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+360;29NC36ALUM01;8;4;440102,9339;4481404,964,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+370;29NC37ALUM01;8;4;440171,2767;4481423,676,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+370;29NC37ALUM02;8;4;440136,1844;4481414,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BP - Báculo pequeño.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+370;29NC37ALUM03;8;4;440144,4449;4481427,813,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA - Palmera.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+390;29NC39ALUM01;8;4;440169,5721;4481469,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+390;29NC39ALUM02;8;4;440217,0637;4481417,865,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+400;29NC40ALUM01;8;4;440234,8084;4481408,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+400;29NC40ALUM02;8;4;440153,2964;4481418,931,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BP - Báculo pequeño.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+400;29NC40ALUM03;8;4;440178,2877;4481436,779,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+410;29NC41ALUM01;8;4;440199,792;4481431,907,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+470;29NC47ALUM01;8;5;440276,2102;4481428,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+480;29NC48ALUM01;8;5;440287,1168;4481453,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+480;29NC48ALUM02;8;5;440282,8352;4481443,433,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+490;29NC49ALUM01;8;5;440321,9481;4481508,724,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA - Palmera.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+490;29NC49ALUM02;8;5;440283,6346;4481502,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+490;29NC49ALUM03;8;5;440323,8923;4481494,916,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+500;29NC50ALUM01;8;5;440310,076;4481466,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BP - Báculo pequeño.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+500;29NC50ALUM02;8;5;440304,1603;4481474,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+510;29NC51ALUM01;8;5;440341,6609;4481515,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+520;29NC52ALUM01;8;5;440356,2624;4481524,723,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+530;29NC53ALUM01;8;5;440359,722;4481509,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+530;29NC53ALUM02;8;5;440318,5809;4481469,545,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+540;29NC54ALUM01;8;5;440369,137;4481527,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BP - Báculo pequeño.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+540;29NC54ALUM02;8;5;440337,0133;4481489,941,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+550;29NC55ALUM01;8;5;440389,9681;4481540,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+550;29NC55ALUM02;8;5;440333,6473;4481475,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+560;29NC56ALUM01;8;5;440391,0408;4481523,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+580;29NC58ALUM01;8;5;440401,9617;4481541,678,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+590;29NC59ALUM01;8;5;440424,4974;4481555,853,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+590;29NC59ALUM02;8;5;440356,1462;4481486,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+600;29NC60ALUM01;8;5;440428,9898;4481540,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BP - Báculo pequeño.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+600;29NC60ALUM02;8;5;440370,2161;4481505,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+610;29NC61ALUM01;8;5;440385,1219;4481499,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+620;29NC62ALUM01;8;5;440439,2721;4481559,696,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+630;29NC63ALUM01;8;5;440455,8033;4481552,663,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+630;29NC63ALUM02;8;5;440400,5093;4481505,698,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BP - Báculo pequeño.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+640;29NC64ALUM01;8;5;440403,4447;4481520,563,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+650;29NC65ALUM01;8;5;440458,6629;4481571,537,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+650;29NC65ALUM02;8;5;440462,7523;4481570,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+660;29NC66ALUM01;8;5;440420,1408;4481515,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+670;29NC67ALUM01;8;5;440482,6564;4481564,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+670;29NC67ALUM02;8;5;440462,3618;4481522,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+680;29NC68ALUM01;8;5;440439,6296;4481522,918,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+680;29NC68ALUM02;8;5;440474,848;4481530,585,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BP - Báculo pequeño.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+680;29NC68ALUM03;8;5;440436,6733;4481536,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+690;29NC69ALUM01;8;5;440497,0453;4481585,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+690;29NC69ALUM02;8;5;440488,6082;4481541,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+700;29NC70ALUM01;8;5;440454,3911;4481530,491,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+700;29NC70ALUM02;8;5;440500,2258;4481542,709,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+710;29NC71ALUM01;8;5;440492,9267;4481587,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+710;29NC71ALUM02;8;5;440520,5872;4481583,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+710;29NC71ALUM03;8;5;440465,6779;4481535,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+720;29NC72ALUM01;8;5;440512,3701;4481552,451,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+730;29NC73ALUM01;8;5;440534,3964;4481602,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+730;29NC73ALUM02;8;5;440479,7923;4481541,983,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+730;29NC73ALUM03;8;5;440526,9971;4481558,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BP - Báculo pequeño.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+740;29NC74ALUM01;8;5;440469,4942;4481551,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+740;29NC74ALUM02;8;5;440547,4369;4481567,915,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+750;29NC75ALUM01;8;5;440555,0506;4481598,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+750;29NC75ALUM02;8;5;440494,5565;4481549,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+750;29NC75ALUM03;8;5;440564,6487;4481575,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+760;29NC76ALUM01;8;5;440575,9876;4481582,502,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+770;29NC77ALUM01;8;5;440526,9266;4481603,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+770;29NC77ALUM02;8;5;440590,0203;4481588,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+780;29NC78ALUM01;8;5;440562,1972;4481615,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+780;29NC78ALUM02;8;5;440514,2322;4481557,732,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI - Villa.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;29+780;29NC78ALUM03;8;5;440603,3979;4481594,659,,,,,,,,,,,,,,,,,,,,,,,,,,,,
